fraud_id,transaction_id,fraud_type,detection_method,report_date,resolution_status,loss_amount
804,1904,Phishing,Customer Complaint,2024-05-07,Closed,9034.7
805,1905,Account Takeover,Manual Review,2020-01-20,Investigating,7669.48
806,10100,Vishing,AI Alert,2024-07-12,Resolved,7677.46
807,1913,Smishing,Manual Review,2021-05-26,Resolved,16824.07
808,1915,Smishing,AI Alert,2019-02-24,Closed,20919.13
809,12097,Chargeback Fraud,Customer Complaint,2021-05-16,Resolved,15502.88
810,1919,Card Cloning,AI Alert,2024-04-04,Investigating,3839.16
811,1921,Vishing,Manual Review,2020-02-11,Investigating,9419.99
812,1925,Chargeback Fraud,Manual Review,2020-06-09,Investigating,11909.87
813,1926,Chargeback Fraud,AI Alert,2022-08-04,Resolved,12159.81
814,10119,Smishing,Customer Complaint,2023-05-08,Closed,20571.65
815,1932,Vishing,Manual Review,2020-12-29,Investigating,1639.0
816,10125,Account Takeover,Customer Complaint,2024-11-07,Resolved,14302.69
817,1936,Account Takeover,Customer Complaint,2022-06-15,Closed,2965.01
818,10129,Phishing,Manual Review,2022-10-22,Investigating,5050.7
819,1940,Card Cloning,Manual Review,2020-08-10,Closed,11969.92
820,10134,Phishing,Manual Review,2021-09-04,Resolved,1667.91
821,1943,Vishing,AI Alert,2022-02-28,Closed,21422.54
822,10138,Account Takeover,AI Alert,2024-12-22,Closed,12991.66
823,1947,Vishing,AI Alert,2021-01-07,Closed,2867.6
824,1949,Identity Theft,Customer Complaint,2025-10-05,Closed,15853.5
825,1951,Identity Theft,Customer Complaint,2023-05-18,Investigating,8612.13
826,1952,Smishing,AI Alert,2024-08-25,Resolved,10917.88
827,1953,Chargeback Fraud,Manual Review,2022-02-06,Closed,25349.76
828,1954,Smishing,AI Alert,2025-05-05,Closed,13822.71
829,10148,Chargeback Fraud,Manual Review,2020-04-15,Resolved,8669.92
830,1956,Chargeback Fraud,AI Alert,2021-05-21,Closed,11067.88
831,10149,Card Cloning,Customer Complaint,2022-07-30,Investigating,11498.46
832,10156,Smishing,AI Alert,2022-12-15,Resolved,3582.07
833,10159,Identity Theft,Customer Complaint,2023-06-17,Investigating,12743.95
834,10160,Smishing,AI Alert,2019-09-14,Closed,4022.67
835,1970,Smishing,Customer Complaint,2023-02-22,Resolved,14364.14
836,1971,Phishing,Customer Complaint,2025-02-25,Closed,1294.65
837,1978,Account Takeover,Customer Complaint,2019-05-23,Resolved,5383.14
838,1982,Account Takeover,AI Alert,2024-03-08,Resolved,14089.18
839,10174,Smishing,AI Alert,2023-12-03,Resolved,1616.05
840,10177,Account Takeover,Customer Complaint,2025-02-03,Resolved,16496.91
841,10179,Card Cloning,Customer Complaint,2021-02-05,Closed,13061.58
842,1988,Phishing,AI Alert,2022-04-10,Investigating,9635.36
843,1989,Vishing,AI Alert,2024-01-08,Closed,7558.56
844,1993,Chargeback Fraud,Customer Complaint,2023-05-05,Closed,19493.18
845,10196,Smishing,AI Alert,2020-08-15,Resolved,7892.74
846,10197,Chargeback Fraud,Customer Complaint,2024-05-26,Resolved,14880.24
847,2007,Identity Theft,Customer Complaint,2019-04-24,Resolved,8569.05
848,10202,Identity Theft,Customer Complaint,2022-06-26,Resolved,148.24
849,10204,Phishing,Manual Review,2024-05-05,Resolved,8832.8
850,10205,Chargeback Fraud,Manual Review,2021-02-10,Investigating,4368.89
851,2015,Phishing,Manual Review,2023-05-01,Resolved,3326.44
852,10213,Card Cloning,Customer Complaint,2023-02-07,Investigating,10759.14
853,10214,Vishing,Manual Review,2020-03-29,Closed,9359.39
854,2021,Chargeback Fraud,AI Alert,2019-03-08,Resolved,10668.87
855,10220,Chargeback Fraud,Customer Complaint,2022-08-26,Closed,3664.68
856,10223,Identity Theft,Customer Complaint,2022-08-26,Investigating,11106.66
857,2032,Account Takeover,Manual Review,2025-06-22,Investigating,3933.23
858,10225,Chargeback Fraud,Manual Review,2023-06-20,Closed,6686.56
859,2034,Smishing,AI Alert,2021-01-04,Closed,8825.12
860,10228,Chargeback Fraud,AI Alert,2022-09-04,Closed,7464.64
861,10230,Identity Theft,Manual Review,2025-10-07,Closed,6368.53
862,2039,Vishing,Customer Complaint,2023-08-10,Closed,24507.43
863,2041,Phishing,Customer Complaint,2020-09-16,Closed,21581.44
864,2042,Account Takeover,Customer Complaint,2023-08-18,Closed,25831.98
865,2043,Card Cloning,AI Alert,2023-03-11,Closed,11976.11
866,2046,Chargeback Fraud,Customer Complaint,2024-12-19,Closed,1638.45
867,10242,Smishing,Customer Complaint,2019-03-12,Closed,14342.97
868,10247,Phishing,Customer Complaint,2024-06-10,Closed,10379.59
869,10252,Identity Theft,Customer Complaint,2024-06-19,Investigating,27805.37
870,2063,Vishing,AI Alert,2019-11-30,Investigating,2492.09
871,2064,Smishing,Manual Review,2019-02-14,Resolved,7671.15
872,2066,Chargeback Fraud,Manual Review,2022-04-28,Resolved,21886.74
873,10262,Identity Theft,Customer Complaint,2019-07-24,Resolved,5952.72
874,10265,Chargeback Fraud,Manual Review,2020-09-06,Closed,9428.76
875,10266,Account Takeover,Manual Review,2020-05-31,Investigating,9545.94
876,2077,Smishing,AI Alert,2019-03-19,Closed,16401.55
877,10272,Smishing,Customer Complaint,2022-04-27,Closed,11114.03
878,10274,Vishing,Customer Complaint,2021-01-03,Resolved,36972.64
879,2082,Card Cloning,Manual Review,2020-01-24,Investigating,10653.09
880,2090,Vishing,Manual Review,2020-03-13,Resolved,4800.64
881,2101,Smishing,AI Alert,2019-04-28,Closed,3824.75
882,10303,Card Cloning,Customer Complaint,2020-09-26,Closed,18596.01
883,2114,Chargeback Fraud,AI Alert,2024-03-02,Resolved,1605.27
884,2117,Chargeback Fraud,Customer Complaint,2023-05-09,Closed,13429.84
885,10317,Chargeback Fraud,Customer Complaint,2025-06-21,Closed,10512.84
886,2126,Identity Theft,Manual Review,2019-10-13,Resolved,13285.17
887,10319,Chargeback Fraud,AI Alert,2020-11-12,Closed,8364.75
888,2130,Account Takeover,AI Alert,2025-11-01,Closed,12925.07
889,10328,Phishing,Customer Complaint,2024-04-30,Resolved,9365.1
890,10333,Card Cloning,Manual Review,2023-12-31,Closed,12401.86
891,2142,Card Cloning,AI Alert,2020-12-15,Investigating,11155.11
892,2144,Identity Theft,Customer Complaint,2020-12-27,Resolved,14289.17
893,10340,Smishing,Manual Review,2024-02-29,Resolved,13127.28
894,10348,Phishing,Manual Review,2019-01-21,Resolved,6363.06
895,2157,Vishing,Manual Review,2020-12-05,Closed,7468.72
896,2160,Card Cloning,AI Alert,2023-05-12,Closed,1895.06
897,10354,Vishing,Manual Review,2019-06-28,Closed,5781.61
898,2163,Identity Theft,AI Alert,2024-02-15,Closed,16879.09
899,10358,Card Cloning,AI Alert,2020-05-09,Closed,11607.11
900,2169,Smishing,AI Alert,2024-06-03,Closed,24632.25
901,2170,Phishing,AI Alert,2020-12-02,Investigating,16528.06
902,10367,Account Takeover,Customer Complaint,2024-03-04,Closed,2086.12
903,2176,Phishing,AI Alert,2024-06-02,Closed,15047.06
904,10368,Account Takeover,Customer Complaint,2021-08-19,Investigating,16938.09
905,2182,Phishing,Manual Review,2023-02-09,Investigating,8357.15
906,2183,Smishing,AI Alert,2019-10-06,Resolved,8829.88
907,2184,Identity Theft,Manual Review,2025-08-24,Resolved,9951.17
908,10375,Identity Theft,Manual Review,2024-10-27,Investigating,10560.97
909,10376,Vishing,AI Alert,2023-12-17,Closed,8627.85
910,2188,Identity Theft,Customer Complaint,2023-11-15,Investigating,7475.89
911,10383,Smishing,AI Alert,2019-05-23,Resolved,8609.59
912,2191,Card Cloning,AI Alert,2022-08-19,Investigating,20826.07
913,2193,Card Cloning,Customer Complaint,2022-09-08,Resolved,10337.83
914,10386,Account Takeover,Manual Review,2022-11-19,Closed,13278.87
915,2195,Smishing,AI Alert,2020-12-24,Resolved,10558.83
916,2197,Phishing,AI Alert,2019-06-24,Investigating,19997.99
917,2198,Account Takeover,Manual Review,2025-03-26,Closed,258.52
918,10394,Phishing,AI Alert,2021-08-23,Resolved,14687.77
919,10395,Identity Theft,AI Alert,2019-07-25,Investigating,9418.09
920,10397,Phishing,Customer Complaint,2024-11-19,Resolved,11244.19
921,2206,Chargeback Fraud,Manual Review,2023-12-02,Closed,3931.81
922,10398,Phishing,AI Alert,2022-01-30,Investigating,29929.86
923,10403,Smishing,Customer Complaint,2023-08-07,Closed,16800.4
924,10404,Phishing,Customer Complaint,2022-01-16,Resolved,24150.46
925,10411,Chargeback Fraud,Customer Complaint,2025-06-20,Resolved,1282.96
926,2220,Chargeback Fraud,AI Alert,2019-07-13,Investigating,36667.34
927,10414,Chargeback Fraud,AI Alert,2024-11-21,Closed,8597.76
928,2224,Identity Theft,Customer Complaint,2025-10-08,Closed,6686.21
929,2228,Smishing,Customer Complaint,2020-06-02,Investigating,8275.75
930,2234,Vishing,Customer Complaint,2024-01-18,Closed,5244.05
931,2236,Account Takeover,Customer Complaint,2022-08-27,Investigating,4592.73
932,2237,Account Takeover,Customer Complaint,2021-02-19,Closed,12921.8
933,2239,Phishing,Customer Complaint,2022-01-18,Resolved,11560.72
934,2242,Vishing,AI Alert,2019-11-06,Resolved,21132.39
935,10437,Account Takeover,Manual Review,2022-03-26,Investigating,4573.18
936,10438,Chargeback Fraud,Customer Complaint,2019-06-04,Investigating,26604.72
937,2247,Phishing,AI Alert,2024-12-09,Resolved,3044.63
938,2249,Chargeback Fraud,Customer Complaint,2019-10-16,Resolved,13993.04
939,10441,Account Takeover,Manual Review,2024-05-08,Investigating,4976.12
940,10446,Account Takeover,AI Alert,2025-06-09,Investigating,22370.88
941,10448,Smishing,Customer Complaint,2022-10-22,Resolved,5565.22
942,10449,Smishing,AI Alert,2025-04-11,Investigating,14216.31
943,2262,Smishing,AI Alert,2021-09-11,Investigating,6749.14
944,12220,Vishing,AI Alert,2022-06-23,Closed,2357.87
945,2269,Chargeback Fraud,Manual Review,2024-06-23,Investigating,5732.53
946,10468,Vishing,Customer Complaint,2019-12-10,Investigating,12585.68
947,10470,Card Cloning,Manual Review,2024-04-09,Resolved,13625.51
948,10477,Account Takeover,Manual Review,2022-10-16,Investigating,7984.37
949,10478,Vishing,AI Alert,2020-08-24,Investigating,34518.28
950,2285,Chargeback Fraud,Manual Review,2020-12-17,Resolved,18267.19
951,2289,Identity Theft,Customer Complaint,2024-02-10,Resolved,20518.42
952,2293,Identity Theft,AI Alert,2022-12-07,Closed,2707.55
953,10487,Vishing,AI Alert,2020-10-30,Resolved,1926.21
954,2300,Phishing,Customer Complaint,2024-04-27,Investigating,3226.32
955,10492,Phishing,Customer Complaint,2022-12-08,Investigating,11765.6
956,2302,Identity Theft,AI Alert,2024-02-19,Resolved,24925.82
957,10493,Vishing,Manual Review,2023-10-30,Investigating,1597.31
958,2307,Phishing,AI Alert,2023-09-10,Investigating,19356.71
959,10503,Account Takeover,Manual Review,2019-09-08,Investigating,16847.67
960,2311,Phishing,Manual Review,2024-08-21,Resolved,19229.34
961,10504,Phishing,Manual Review,2025-08-11,Investigating,17938.41
962,10506,Smishing,Customer Complaint,2019-01-14,Closed,2356.9
963,2318,Smishing,Manual Review,2024-04-29,Investigating,2130.99
964,12228,Account Takeover,Customer Complaint,2019-12-10,Investigating,1578.51
965,2321,Identity Theft,Customer Complaint,2019-11-15,Investigating,484.69
966,10515,Phishing,AI Alert,2020-05-01,Closed,9295.95
967,10516,Identity Theft,Manual Review,2019-01-26,Investigating,4514.15
968,10520,Identity Theft,Manual Review,2019-07-02,Investigating,12615.43
969,10522,Card Cloning,AI Alert,2022-01-08,Investigating,8383.02
970,10525,Identity Theft,Manual Review,2023-05-13,Investigating,27079.32
971,2334,Phishing,AI Alert,2022-12-03,Closed,259.06
972,10527,Smishing,AI Alert,2025-04-29,Closed,5662.05
973,10528,Phishing,Manual Review,2020-06-09,Resolved,4142.48
974,12129,Card Cloning,AI Alert,2019-01-04,Investigating,3909.55
975,2339,Identity Theft,AI Alert,2022-09-24,Closed,17986.17
976,10531,Account Takeover,AI Alert,2019-08-25,Resolved,6605.19
977,10533,Identity Theft,AI Alert,2024-02-27,Closed,13298.62
978,2340,Vishing,Manual Review,2023-09-30,Closed,14012.05
979,2343,Chargeback Fraud,AI Alert,2019-05-18,Resolved,20661.73
980,2344,Account Takeover,Manual Review,2019-10-17,Resolved,9392.8
981,10537,Vishing,AI Alert,2023-07-21,Closed,18279.48
982,10538,Phishing,Customer Complaint,2019-07-12,Resolved,6437.29
983,12148,Account Takeover,Manual Review,2019-03-28,Closed,19499.63
984,10541,Phishing,Manual Review,2021-01-09,Resolved,7579.41
985,2351,Account Takeover,Customer Complaint,2024-11-19,Investigating,9673.54
986,2354,Vishing,Manual Review,2020-10-16,Resolved,25169.08
987,2356,Identity Theft,Customer Complaint,2021-11-18,Resolved,973.86
988,2360,Chargeback Fraud,Manual Review,2022-05-12,Resolved,13702.8
989,2361,Smishing,Manual Review,2024-08-12,Investigating,4513.25
990,2365,Vishing,Manual Review,2023-02-08,Closed,28455.29
991,10560,Smishing,AI Alert,2022-07-26,Investigating,5461.28
992,2369,Chargeback Fraud,Manual Review,2024-01-04,Resolved,2850.85
993,2371,Account Takeover,Customer Complaint,2021-06-13,Closed,30696.92
994,2373,Account Takeover,Manual Review,2019-08-15,Resolved,9907.14
995,2376,Account Takeover,Manual Review,2022-12-27,Closed,2143.95
996,2388,Card Cloning,Customer Complaint,2024-02-04,Investigating,2082.68
997,10589,Card Cloning,AI Alert,2020-09-14,Investigating,6977.55
998,10591,Identity Theft,Manual Review,2025-04-30,Resolved,2645.42
999,2402,Identity Theft,Customer Complaint,2025-04-05,Investigating,9255.69
1000,10595,Card Cloning,Manual Review,2025-09-04,Resolved,15020.33
1001,12113,Chargeback Fraud,Manual Review,2024-04-21,Closed,21788.99
1002,2407,Card Cloning,Customer Complaint,2020-01-10,Resolved,9271.7
1003,2410,Account Takeover,Customer Complaint,2022-09-14,Closed,21869.27
1004,10603,Identity Theft,Manual Review,2020-02-16,Investigating,12018.34
1005,12062,Chargeback Fraud,Manual Review,2024-02-24,Closed,4864.02
1006,10607,Identity Theft,AI Alert,2020-10-06,Closed,22806.38
1007,10611,Smishing,AI Alert,2020-07-09,Resolved,12573.43
1008,10612,Chargeback Fraud,AI Alert,2025-10-05,Investigating,6546.98
1009,10619,Card Cloning,Manual Review,2019-10-11,Investigating,2766.28
1010,2437,Smishing,AI Alert,2023-01-08,Resolved,10822.47
1011,10630,Vishing,AI Alert,2025-04-07,Resolved,13151.8
1012,10632,Phishing,Manual Review,2024-06-15,Closed,3822.04
1013,2441,Smishing,AI Alert,2020-11-29,Investigating,3324.36
1014,10636,Vishing,AI Alert,2023-08-01,Investigating,13224.08
1015,10637,Chargeback Fraud,Manual Review,2025-09-07,Resolved,2812.39
1016,10639,Smishing,AI Alert,2024-11-05,Resolved,1748.18
1017,2452,Identity Theft,Customer Complaint,2024-04-28,Investigating,7718.39
1018,12203,Identity Theft,AI Alert,2020-04-03,Resolved,976.75
1019,10650,Account Takeover,Manual Review,2025-10-15,Investigating,17347.08
1020,2463,Phishing,AI Alert,2024-04-24,Investigating,6984.88
1021,12212,Chargeback Fraud,Manual Review,2025-03-14,Resolved,15270.27
1022,2466,Smishing,Customer Complaint,2021-03-12,Resolved,12713.65
1023,12046,Identity Theft,AI Alert,2019-10-30,Investigating,24156.82
1024,2468,Phishing,Customer Complaint,2019-12-09,Investigating,11886.81
1025,10660,Identity Theft,AI Alert,2021-01-08,Investigating,9202.09
1026,10663,Account Takeover,AI Alert,2020-05-13,Closed,1254.73
1027,2474,Account Takeover,AI Alert,2024-02-04,Closed,986.19
1028,2476,Vishing,Customer Complaint,2024-04-06,Resolved,6175.69
1029,2478,Identity Theft,Manual Review,2021-01-09,Investigating,13184.78
1030,10670,Phishing,AI Alert,2019-08-29,Investigating,12409.49
1031,10673,Vishing,AI Alert,2020-09-13,Resolved,13031.83
1032,2482,Account Takeover,AI Alert,2024-10-07,Closed,1235.65
1033,10675,Identity Theft,Manual Review,2023-08-27,Closed,18368.19
1034,10676,Vishing,AI Alert,2025-04-18,Investigating,10196.62
1035,2483,Vishing,AI Alert,2019-01-28,Resolved,10892.29
1036,10682,Chargeback Fraud,AI Alert,2019-02-22,Resolved,5395.19
1037,10683,Identity Theft,AI Alert,2024-09-27,Investigating,6191.32
1038,2502,Phishing,Manual Review,2019-04-20,Investigating,11726.93
1039,10702,Vishing,Customer Complaint,2022-04-21,Investigating,15480.25
1040,10703,Vishing,Customer Complaint,2024-12-07,Resolved,9797.53
1041,2513,Account Takeover,AI Alert,2019-10-19,Resolved,478.75
1042,10710,Smishing,Manual Review,2022-02-26,Investigating,28422.08
1043,2519,Chargeback Fraud,Customer Complaint,2024-07-26,Investigating,8907.53
1044,10713,Account Takeover,Customer Complaint,2023-08-26,Closed,14662.55
1045,2521,Vishing,Customer Complaint,2022-11-16,Investigating,15553.56
1046,10715,Phishing,Manual Review,2024-01-21,Investigating,11898.84
1047,10719,Phishing,Manual Review,2021-12-13,Closed,5835.54
1048,2527,Phishing,Customer Complaint,2020-06-04,Resolved,6208.8
1049,12123,Identity Theft,Manual Review,2024-05-03,Investigating,13016.19
1050,10724,Phishing,AI Alert,2025-04-20,Investigating,22318.47
1051,10729,Identity Theft,Manual Review,2020-03-20,Resolved,1423.47
1052,2538,Chargeback Fraud,Manual Review,2025-03-21,Investigating,11759.17
1053,2541,Card Cloning,Customer Complaint,2023-06-28,Closed,802.09
1054,2544,Phishing,Customer Complaint,2024-12-15,Investigating,11155.31
1055,2545,Account Takeover,Customer Complaint,2020-11-19,Closed,7857.58
1056,2546,Chargeback Fraud,AI Alert,2021-04-14,Closed,1304.68
1057,2548,Vishing,Manual Review,2019-10-28,Investigating,5135.21
1058,10740,Account Takeover,Manual Review,2019-12-06,Resolved,12104.57
1059,10745,Card Cloning,Customer Complaint,2024-03-30,Investigating,8614.27
1060,2554,Identity Theft,AI Alert,2021-05-06,Resolved,16982.75
1061,10751,Phishing,Manual Review,2021-01-07,Closed,3406.81
1062,10753,Identity Theft,Customer Complaint,2020-09-13,Investigating,7841.78
1063,10754,Vishing,Manual Review,2025-01-13,Investigating,18531.69
1064,2562,Chargeback Fraud,Manual Review,2021-11-03,Closed,13596.36
1065,10756,Chargeback Fraud,Manual Review,2019-05-05,Closed,6191.4
1066,10757,Vishing,AI Alert,2022-08-25,Closed,2339.04
1067,10758,Chargeback Fraud,AI Alert,2020-12-09,Resolved,11159.32
1068,10761,Vishing,Customer Complaint,2021-07-02,Investigating,7700.56
1069,2570,Vishing,Customer Complaint,2021-04-28,Resolved,18936.89
1070,10763,Smishing,Manual Review,2020-03-13,Investigating,8674.56
1071,10765,Phishing,Customer Complaint,2025-01-03,Investigating,12736.28
1072,10766,Account Takeover,Manual Review,2025-10-12,Investigating,4354.93
1073,10769,Vishing,Customer Complaint,2019-09-07,Investigating,14487.53
1074,2579,Card Cloning,Customer Complaint,2021-12-12,Resolved,10287.34
1075,2580,Card Cloning,Manual Review,2025-02-13,Closed,20822.38
1076,2582,Identity Theft,AI Alert,2022-12-12,Closed,7376.14
1077,2583,Smishing,AI Alert,2025-10-19,Investigating,28841.9
1078,2584,Card Cloning,Manual Review,2024-09-04,Closed,206.66
1079,10774,Vishing,Customer Complaint,2025-07-31,Closed,10222.5
1080,2587,Smishing,Customer Complaint,2025-01-29,Investigating,10675.47
1081,2588,Smishing,Manual Review,2023-05-13,Closed,24982.24
1082,10780,Smishing,Manual Review,2019-09-20,Investigating,3389.1
1083,2590,Phishing,AI Alert,2022-09-06,Investigating,30703.89
1084,2592,Phishing,Manual Review,2021-09-27,Closed,5745.71
1085,2593,Vishing,Customer Complaint,2024-12-30,Investigating,26750.07
1086,10784,Vishing,Manual Review,2022-03-04,Resolved,9925.45
1087,10787,Card Cloning,AI Alert,2024-06-28,Resolved,4392.19
1088,10791,Identity Theft,Customer Complaint,2022-11-07,Investigating,11119.84
1089,10792,Chargeback Fraud,AI Alert,2022-06-27,Investigating,6691.38
1090,2601,Card Cloning,AI Alert,2021-10-31,Resolved,4923.11
1091,2602,Phishing,AI Alert,2022-10-29,Closed,2288.0
1092,10796,Account Takeover,Manual Review,2023-03-07,Investigating,8286.95
1093,2607,Card Cloning,Manual Review,2020-11-15,Investigating,6428.92
1094,10806,Card Cloning,AI Alert,2019-03-28,Closed,18663.87
1095,2617,Smishing,Manual Review,2025-03-19,Investigating,533.33
1096,2618,Vishing,Customer Complaint,2022-01-17,Investigating,4134.59
1097,10814,Card Cloning,AI Alert,2024-05-05,Resolved,9036.92
1098,2622,Account Takeover,AI Alert,2021-12-19,Closed,2195.98
1099,2626,Account Takeover,Customer Complaint,2022-03-30,Resolved,7543.66
1100,10819,Identity Theft,Manual Review,2024-04-14,Investigating,4123.48
1101,10820,Identity Theft,Manual Review,2020-02-11,Resolved,13428.35
1102,2629,Chargeback Fraud,Manual Review,2020-12-31,Investigating,4263.06
1103,10825,Phishing,Customer Complaint,2019-03-04,Investigating,14679.34
1104,10831,Account Takeover,Manual Review,2024-07-12,Closed,143.72
1105,10832,Smishing,Customer Complaint,2019-09-06,Closed,24880.76
1106,10833,Identity Theft,AI Alert,2022-06-04,Investigating,16381.92
1107,2641,Vishing,Manual Review,2021-11-26,Resolved,10531.74
1108,2642,Smishing,Customer Complaint,2020-01-03,Investigating,8195.64
1109,2643,Vishing,Manual Review,2022-07-17,Closed,8800.01
1110,10842,Chargeback Fraud,AI Alert,2023-06-21,Investigating,18697.19
1111,10843,Phishing,AI Alert,2019-11-19,Resolved,23501.74
1112,2658,Vishing,Customer Complaint,2020-01-07,Investigating,8246.46
1113,10853,Smishing,AI Alert,2025-05-01,Investigating,19695.95
1114,2662,Identity Theft,Customer Complaint,2019-05-31,Closed,7018.35
1115,2663,Account Takeover,Manual Review,2024-08-30,Resolved,29717.17
1116,10854,Card Cloning,Customer Complaint,2024-05-24,Resolved,3422.24
1117,10860,Card Cloning,Customer Complaint,2020-04-03,Investigating,6522.01
1118,10869,Smishing,AI Alert,2024-03-24,Closed,9151.88
1119,2678,Vishing,AI Alert,2020-11-28,Investigating,13068.28
1120,10872,Vishing,Customer Complaint,2023-08-16,Closed,6564.03
1121,2680,Smishing,AI Alert,2022-01-01,Resolved,11934.29
1122,2683,Phishing,Manual Review,2024-10-01,Closed,20666.98
1123,10876,Account Takeover,AI Alert,2023-08-28,Resolved,1701.41
1124,2685,Identity Theft,Customer Complaint,2025-06-09,Resolved,8768.48
1125,10881,Card Cloning,AI Alert,2023-11-13,Investigating,2729.38
1126,2692,Smishing,Customer Complaint,2021-01-21,Resolved,14751.79
1127,10884,Card Cloning,Customer Complaint,2023-06-21,Closed,18898.54
1128,10892,Smishing,Manual Review,2021-12-01,Closed,16183.09
1129,2704,Card Cloning,AI Alert,2022-02-16,Closed,11904.1
1130,10898,Phishing,AI Alert,2024-04-08,Closed,6007.95
1131,2716,Phishing,Manual Review,2024-01-10,Investigating,2561.12
1132,10909,Identity Theft,Manual Review,2022-02-19,Resolved,11121.21
1133,10912,Card Cloning,Customer Complaint,2020-01-17,Resolved,20362.74
1134,2732,Chargeback Fraud,Manual Review,2021-11-16,Closed,12523.41
1135,2738,Vishing,Manual Review,2021-05-10,Resolved,973.9
1136,2740,Phishing,AI Alert,2020-01-13,Resolved,9817.3
1137,2742,Smishing,Customer Complaint,2021-02-27,Closed,22241.56
1138,2744,Identity Theft,Customer Complaint,2023-12-10,Resolved,6482.07
1139,2745,Smishing,Customer Complaint,2023-04-22,Investigating,1673.95
1140,2746,Phishing,Customer Complaint,2023-09-25,Closed,7236.9
1141,10939,Card Cloning,AI Alert,2023-09-18,Investigating,26850.26
1142,12092,Phishing,Customer Complaint,2020-04-23,Resolved,20692.33
1143,2753,Smishing,AI Alert,2024-01-13,Investigating,6722.13
1144,10945,Vishing,Customer Complaint,2022-01-05,Closed,22862.85
1145,10947,Chargeback Fraud,AI Alert,2020-01-25,Resolved,2125.12
1146,10949,Card Cloning,AI Alert,2019-11-15,Resolved,21311.97
1147,10950,Chargeback Fraud,Manual Review,2025-11-01,Closed,24762.4
1148,2760,Smishing,Manual Review,2025-09-02,Closed,6274.82
1149,2762,Vishing,Manual Review,2023-10-05,Resolved,5577.72
1150,10958,Account Takeover,Customer Complaint,2021-02-07,Investigating,17036.88
1151,10959,Phishing,Customer Complaint,2020-08-30,Investigating,11041.37
1152,10960,Card Cloning,Manual Review,2024-03-30,Resolved,21774.99
1153,2768,Card Cloning,Customer Complaint,2022-09-01,Closed,4814.72
1154,12089,Account Takeover,Manual Review,2022-01-11,Investigating,7852.36
1155,10969,Account Takeover,Customer Complaint,2020-07-09,Investigating,21678.04
1156,10971,Identity Theft,Manual Review,2025-02-04,Closed,1819.75
1157,2781,Account Takeover,Customer Complaint,2019-01-10,Investigating,30338.89
1158,10974,Vishing,Customer Complaint,2024-12-15,Investigating,8467.87
1159,2783,Card Cloning,AI Alert,2019-08-06,Investigating,7055.06
1160,10976,Vishing,AI Alert,2020-11-09,Resolved,1185.31
1161,2788,Smishing,Customer Complaint,2020-06-15,Resolved,2172.21
1162,2791,Phishing,AI Alert,2020-01-19,Closed,2469.75
1163,10985,Identity Theft,Manual Review,2024-11-02,Resolved,2419.05
1164,2794,Smishing,Manual Review,2020-01-20,Closed,1502.37
1165,10988,Card Cloning,Customer Complaint,2020-06-16,Resolved,3835.29
1166,2802,Phishing,Manual Review,2025-11-01,Resolved,7868.81
1167,10995,Identity Theft,Customer Complaint,2021-07-28,Closed,3775.24
1168,2807,Phishing,Customer Complaint,2022-11-14,Closed,945.12
1169,2808,Smishing,Customer Complaint,2020-12-02,Resolved,3751.52
1170,11002,Chargeback Fraud,Manual Review,2020-08-12,Investigating,24800.74
1171,2810,Chargeback Fraud,Manual Review,2025-03-06,Investigating,12912.4
1172,2814,Identity Theft,AI Alert,2019-07-28,Resolved,2447.5
1173,12096,Account Takeover,Customer Complaint,2023-09-15,Closed,14580.68
1174,2817,Vishing,Customer Complaint,2021-01-29,Closed,6176.34
1175,2818,Chargeback Fraud,Customer Complaint,2019-11-20,Resolved,9947.15
1176,2819,Identity Theft,Manual Review,2023-03-05,Resolved,1839.59
1177,2822,Card Cloning,AI Alert,2020-01-16,Resolved,4400.31
1178,2826,Phishing,Customer Complaint,2020-07-28,Resolved,13163.1
1179,2828,Chargeback Fraud,Customer Complaint,2024-09-10,Investigating,8267.43
1180,2829,Phishing,Customer Complaint,2020-10-02,Resolved,10169.86
1181,11024,Account Takeover,AI Alert,2022-12-28,Investigating,1603.59
1182,2835,Chargeback Fraud,Manual Review,2022-01-17,Investigating,766.67
1183,2837,Identity Theft,Manual Review,2023-04-25,Investigating,3773.13
1184,11031,Phishing,Manual Review,2021-08-29,Closed,385.81
1185,2839,Smishing,AI Alert,2020-10-06,Resolved,5207.88
1186,2841,Smishing,Manual Review,2021-07-14,Investigating,889.07
1187,11036,Card Cloning,AI Alert,2023-08-21,Investigating,4790.58
1188,11038,Smishing,AI Alert,2021-02-28,Resolved,10776.54
1189,2852,Card Cloning,AI Alert,2024-04-21,Resolved,15733.97
1190,11044,Account Takeover,AI Alert,2024-06-04,Investigating,3139.01
1191,2854,Identity Theft,Customer Complaint,2024-05-04,Investigating,9371.74
1192,2855,Identity Theft,Manual Review,2022-06-05,Investigating,11972.18
1193,2858,Chargeback Fraud,Customer Complaint,2019-04-15,Investigating,8225.88
1194,2860,Smishing,Customer Complaint,2022-08-23,Investigating,12256.56
1195,11054,Phishing,AI Alert,2020-08-22,Resolved,1175.08
1196,2868,Vishing,AI Alert,2024-05-15,Closed,192.29
1197,11061,Account Takeover,Customer Complaint,2021-03-15,Resolved,1521.5
1198,11060,Phishing,AI Alert,2022-12-26,Resolved,5185.12
