transaction_id,account_id,transaction_date,transaction_type,amount,channel,is_fraud
6516,4793,2025-06-07 04:02:00,ATM Withdrawal,1960.28,UPI,0
6517,5839,2020-07-19 18:45:00,Debit,7256.41,POS,0
6518,6464,2021-07-30 13:09:23,ATM Withdrawal,8184.34,ATM,0
6519,3082,2024-11-19 00:00:00,ATM Withdrawal,8166.67,ATM,0
6520,5969,2022-01-18 00:00:00,UPI,5206.57,POS,0
6521,472,2022-12-16 00:00:00,ATM Withdrawal,271.56,Online,0
6522,6998,2019-05-14 17:48:37,Debit,1877.88,Branch,0
6523,5550,2020-02-25 00:00:00,Debit,609.71,Online,0
6524,6617,2025-04-08 21:57:39,Credit,10139.5,ATM,0
6525,6943,2021-07-27 00:00:00,UPI,1282.49,POS,0
6526,5157,2023-03-21 01:43:47,Debit,9357.02,UPI,1
6527,139,2024-12-28 00:00:00,Debit,304.76,POS,0
6528,4651,2023-06-16 10:33:48,ATM Withdrawal,4735.14,Online,0
6529,2805,2023-02-06 02:04:44,POS,1183.08,Branch,0
6530,94,2019-01-05 00:00:00,POS,4259.83,Branch,0
6531,1011,2018-02-14 00:00:00,Online Transfer,1813.45,Online,0
6532,5224,2020-03-21 00:00:00,POS,827.5,ATM,0
6533,4624,2020-11-14 23:10:40,Online Transfer,1119.56,UPI,0
6534,4416,2020-11-30 22:24:36,Debit,4191.23,Online,0
6535,1227,2020-01-19 06:11:53,Debit,12194.24,Online,0
6536,4128,2022-10-29 21:47:06,Online Transfer,5356.2,UPI,1
6537,1590,2023-07-26 00:04:45,POS,6530.23,POS,0
6538,759,2018-01-11 23:04:46,POS,8013.8,Online,0
6539,6494,2024-03-22 06:29:57,ATM Withdrawal,9116.8,Branch,0
6540,3912,2021-12-13 00:00:00,UPI,11651.3,POS,0
6541,6528,2023-01-16 00:00:00,POS,5686.54,UPI,0
6542,6846,2018-06-28 03:38:38,Online Transfer,3075.15,ATM,0
6543,5761,2025-01-26 05:36:24,Debit,8213.43,Branch,0
6544,6482,2021-08-14 19:07:27,Online Transfer,5875.95,ATM,0
6545,727,2020-09-16 02:08:14,Credit,5807.61,POS,1
6546,693,2021-07-24 15:02:13,Online Transfer,4234.09,UPI,0
6547,6025,2020-07-29 21:23:20,Online Transfer,6664.21,ATM,1
6548,2307,2019-08-28 16:53:41,POS,12830.03,Online,0
6549,3388,2024-07-16 00:00:00,Online Transfer,6496.44,Online,0
6550,980,2024-06-24 19:51:51,Online Transfer,5732.36,Online,0
6551,531,2024-12-10 00:00:00,Online Transfer,4351.99,UPI,0
6552,4670,2020-12-09 08:11:13,Online Transfer,787.43,Branch,0
6553,1541,2025-08-21 16:42:08,Debit,2797.87,UPI,0
6554,4234,2020-08-25 09:33:42,Debit,1188.02,POS,0
6555,3026,2024-06-08 03:26:32,Debit,2467.42,POS,0
6556,4670,2021-08-31 10:05:01,Credit,3902.36,Branch,1
6557,6221,2025-02-09 16:58:38,ATM Withdrawal,2699.78,Online,0
6558,5281,2019-08-08 11:19:30,Credit,1570.97,ATM,1
6559,13,2024-10-17 04:00:43,Credit,5248.37,Online,0
6560,5545,2018-12-30 00:00:00,Debit,14107.76,Branch,0
6561,2376,2024-11-23 00:00:00,ATM Withdrawal,2015.89,POS,0
6562,6987,2024-03-04 17:10:48,Online Transfer,1235.91,POS,0
6563,1431,2018-04-04 07:17:00,Credit,565.77,Branch,0
6564,3491,2023-09-11 14:45:55,POS,3415.2,Online,0
6565,193,2025-03-01 02:19:43,Online Transfer,8145.13,Branch,0
6566,4025,2025-02-27 21:13:00,ATM Withdrawal,2758.99,Branch,0
6567,3031,2024-09-14 00:00:00,Debit,7296.53,ATM,1
6568,2987,2022-01-24 00:00:00,POS,393.86,Branch,0
6569,1287,2024-11-07 15:36:00,ATM Withdrawal,625.64,POS,0
6570,1638,2020-06-11 14:19:16,ATM Withdrawal,8980.93,ATM,0
6571,5259,2021-08-19 00:00:00,POS,3690.5,UPI,0
6572,4280,2018-06-26 22:07:02,Credit,795.33,ATM,0
6573,2478,2025-01-13 05:47:00,UPI,6316.5,Branch,1
6574,3620,2022-12-05 16:03:31,UPI,9226.57,POS,0
6575,3018,2024-02-01 10:38:06,Debit,334.91,UPI,1
6576,579,2018-08-09 11:37:08,POS,1424.15,Online,0
6577,2361,2020-04-07 22:47:18,Credit,2740.3,Online,0
6578,1825,2020-02-14 00:20:18,Credit,11713.38,Online,0
6579,3331,2018-08-09 22:43:36,Credit,4087.83,UPI,0
6580,4534,2022-12-01 01:50:32,ATM Withdrawal,8666.48,POS,0
6581,1507,2021-10-17 11:49:53,UPI,5817.61,UPI,0
6582,638,2025-08-12 17:35:00,Online Transfer,7435.6,Branch,0
6583,5952,2019-03-21 23:50:32,Online Transfer,1663.99,Online,0
6584,3531,2023-09-30 00:00:00,Debit,10328.52,ATM,0
6585,1396,2018-07-07 16:33:41,POS,4961.22,Branch,1
6586,2710,2019-10-12 20:28:00,Online Transfer,4347.41,ATM,0
6587,740,2025-10-02 00:51:02,POS,3347.72,ATM,0
6588,1938,2023-08-29 20:04:08,UPI,2263.57,UPI,0
6589,576,2019-01-18 03:04:51,POS,6739.11,Branch,1
6590,4831,2024-11-23 00:00:00,POS,1101.59,Branch,0
6591,4810,2024-05-20 02:15:19,Credit,511.65,ATM,1
6592,4494,2021-08-26 00:00:00,Credit,9524.98,ATM,0
6593,802,2018-08-12 16:38:08,ATM Withdrawal,6926.97,Online,0
6594,3090,2024-10-29 07:09:34,UPI,1188.72,Branch,0
6595,3889,2023-01-09 00:15:09,ATM Withdrawal,4558.94,Online,0
6596,2892,2019-10-20 00:00:00,Online Transfer,6087.31,ATM,0
6597,5526,2019-02-28 09:14:47,POS,3705.01,POS,1
6598,6871,2020-04-05 02:12:39,POS,6735.93,POS,0
6599,1596,2022-04-28 00:00:00,Credit,7026.35,Online,0
6600,2976,2020-10-11 03:51:37,Debit,296.35,Branch,0
6601,6488,2018-06-28 19:21:56,Debit,11639.99,ATM,0
6602,3537,2019-06-07 00:00:00,ATM Withdrawal,2033.65,UPI,0
6603,5019,2019-04-27 19:52:06,ATM Withdrawal,9449.59,Branch,0
6604,799,2022-08-04 19:43:26,ATM Withdrawal,2692.26,Online,0
6605,1208,2024-04-14 05:34:52,Debit,7944.25,POS,0
6606,6478,2023-03-21 13:48:17,ATM Withdrawal,6701.99,UPI,0
6607,1242,2018-12-31 16:04:41,Credit,9350.35,Branch,0
6608,4492,2022-11-11 00:00:00,UPI,8183.62,UPI,0
6609,177,2019-04-21 00:11:14,Online Transfer,5455.9,Online,0
6610,1273,2025-08-19 05:36:00,POS,10807.11,ATM,0
6611,3265,2018-08-01 00:00:00,Online Transfer,5778.35,UPI,0
6612,6573,2018-07-08 06:11:34,UPI,7183.08,Online,0
6613,1531,2024-05-20 18:39:23,POS,12143.29,POS,0
6614,4794,2022-07-18 17:00:37,ATM Withdrawal,2855.72,UPI,0
6615,5138,2019-01-23 01:50:56,Credit,5290.7,UPI,0
6616,1115,2023-05-07 00:00:00,Online Transfer,1284.54,Branch,1
6617,4431,2018-12-07 05:41:09,Online Transfer,1445.01,Online,0
6618,490,2024-04-28 00:00:00,POS,8040.12,UPI,0
6619,1628,2020-08-07 00:00:00,Online Transfer,4203.85,Branch,0
6620,2040,2024-06-25 03:29:49,UPI,3204.89,UPI,0
6621,1128,2022-03-06 04:05:06,Debit,320.94,Online,0
6622,2433,2018-10-06 14:00:53,Debit,3665.22,ATM,0
6623,1527,2022-11-08 06:47:34,UPI,2838.92,Branch,1
6624,5122,2024-04-12 02:53:23,Online Transfer,5888.77,Branch,1
6625,3118,2024-09-28 16:39:49,UPI,6755.26,Branch,0
6626,1359,2023-09-12 00:00:00,Online Transfer,1880.69,POS,0
6627,1081,2020-05-22 12:23:27,UPI,6397.73,UPI,0
6628,1606,2025-07-11 16:28:25,Debit,8340.87,POS,0
6629,4410,2021-09-12 03:59:17,Debit,6460.61,Branch,0
6630,5559,2020-04-04 00:00:00,ATM Withdrawal,11514.44,POS,0
6631,3195,2023-02-09 00:02:38,ATM Withdrawal,280.01,POS,0
6632,5930,2025-02-26 17:01:34,POS,4462.52,UPI,0
6633,4010,2020-04-09 13:47:00,Debit,3372.18,ATM,0
6634,5355,2021-03-22 00:00:00,Online Transfer,4160.02,ATM,0
6635,4347,2019-05-10 11:21:55,Online Transfer,64.22,UPI,0
6636,1778,2023-11-26 15:22:00,Online Transfer,6338.35,UPI,0
6637,476,2020-01-02 00:00:00,POS,939.53,POS,0
6638,4575,2019-01-31 23:53:12,Credit,1336.76,POS,0
6639,6294,2023-01-02 00:00:00,Online Transfer,1340.53,Branch,0
6640,6309,2022-11-19 09:10:44,POS,5816.91,Online,1
6641,817,2018-06-28 00:00:00,ATM Withdrawal,1586.46,POS,0
6642,6134,2019-04-06 23:04:02,Online Transfer,4014.52,Online,0
6643,5149,2021-12-25 18:04:02,Online Transfer,1000.76,UPI,0
6644,1558,2022-03-06 22:55:26,Debit,2985.13,ATM,0
6645,4469,2025-08-03 08:35:13,Debit,1237.89,UPI,0
6646,2815,2023-12-29 06:12:15,Online Transfer,9127.82,Branch,0
6647,4697,2019-04-12 00:00:00,UPI,6055.59,UPI,0
6648,6007,2025-03-14 07:53:58,Debit,4102.88,Online,1
6649,4372,2024-04-28 02:09:00,UPI,5303.69,ATM,0
6650,5487,2018-06-28 00:00:00,Online Transfer,13815.16,Online,0
6651,1964,2018-08-14 10:03:00,POS,3730.5,ATM,1
6652,5968,2018-03-01 04:25:36,UPI,9202.27,ATM,0
6653,2684,2019-03-31 16:43:10,Online Transfer,6068.72,UPI,0
6654,3632,2021-02-08 00:00:00,ATM Withdrawal,3927.77,Online,0
6655,1532,2022-03-08 02:00:53,UPI,5890.66,POS,0
6656,5847,2019-02-26 04:03:30,UPI,459.26,POS,0
6657,1564,2023-04-05 19:40:03,UPI,6961.36,POS,0
6658,3652,2024-05-03 20:17:40,POS,6891.6,POS,0
6659,4132,2025-05-07 20:42:31,UPI,3496.59,POS,0
6660,1146,2021-09-15 03:37:06,Debit,3783.98,Branch,0
6661,4281,2025-09-23 00:00:00,Debit,2410.54,POS,0
6662,6592,2018-01-16 02:56:36,Debit,1574.98,Online,0
6663,1142,2022-03-04 20:30:03,ATM Withdrawal,4248.26,Branch,0
6664,5065,2025-02-13 01:45:17,Debit,7873.81,ATM,0
6665,4223,2022-10-21 00:00:00,POS,10973.11,Online,0
6666,1576,2019-11-03 14:58:25,POS,5172.99,POS,0
6667,3089,2019-10-20 00:00:00,UPI,1323.2,POS,0
6668,4094,2024-09-25 16:33:43,Debit,7670.28,Branch,0
6669,5220,2021-09-21 08:05:31,ATM Withdrawal,4204.82,UPI,0
6670,6269,2022-03-17 15:52:44,Online Transfer,10206.59,ATM,0
6671,6603,2022-08-25 00:00:00,UPI,11322.56,POS,0
6672,5141,2019-09-30 00:26:28,POS,7848.43,UPI,0
6673,1414,2022-11-21 00:00:00,Debit,2331.42,ATM,0
6674,4519,2020-07-31 08:41:56,Online Transfer,5833.98,ATM,1
6675,62,2022-05-22 06:02:42,UPI,2861.85,ATM,0
6676,4095,2022-04-27 00:00:00,Debit,835.61,POS,0
6677,2512,2020-07-30 00:00:00,Online Transfer,120.51,Branch,0
6678,3728,2022-09-20 10:56:26,UPI,3005.65,Branch,0
6679,2885,2022-12-09 00:00:00,Online Transfer,2194.42,UPI,0
6680,3250,2019-12-28 17:52:19,Credit,2025.56,Branch,0
6681,3354,2020-03-27 00:00:00,UPI,102.07,ATM,0
6682,2256,2020-09-15 03:41:41,Credit,9687.87,POS,0
6683,3151,2025-10-30 18:01:41,UPI,16490.44,UPI,0
6684,5203,2023-10-20 01:29:39,POS,359.89,Branch,0
6685,3930,2018-03-02 00:00:00,Online Transfer,994.87,POS,0
6686,4636,2023-04-25 00:00:00,ATM Withdrawal,1759.16,ATM,1
6687,263,2023-01-27 00:00:00,Credit,6413.16,Online,0
6688,4063,2018-08-27 18:08:24,POS,1782.46,ATM,0
6689,5769,2018-09-29 01:35:12,POS,6765.74,UPI,0
6690,1421,2020-05-25 00:00:00,ATM Withdrawal,3122.49,ATM,0
6691,2604,2019-06-27 06:40:40,Debit,5940.42,ATM,0
6692,5351,2021-01-18 22:52:40,ATM Withdrawal,952.66,Branch,0
6693,1311,2022-09-25 08:19:00,Credit,7825.66,Online,0
6694,4080,2018-02-03 16:35:44,Debit,1453.14,ATM,0
6695,4306,2024-05-09 05:17:57,Credit,4146.42,Online,0
6696,51,2021-05-18 02:15:41,Credit,1295.05,Branch,0
6697,141,2023-08-12 00:00:00,Debit,2978.63,ATM,0
6698,5650,2020-03-01 04:54:29,Debit,1226.63,Branch,0
6699,2173,2022-06-02 14:57:08,Credit,13323.14,Online,0
6700,5977,2024-10-15 17:22:39,Debit,10027.15,Branch,0
6701,5427,2021-03-24 00:00:00,Credit,1726.49,Branch,0
6702,1469,2020-09-07 00:00:00,Credit,1771.5,UPI,1
6703,552,2024-02-25 00:00:00,UPI,7514.85,UPI,0
6704,5705,2020-03-10 00:00:00,UPI,4070.89,UPI,0
6705,4163,2023-05-10 01:44:02,Debit,4921.68,UPI,0
6706,1731,2024-04-05 23:35:15,Credit,9633.39,ATM,0
6707,4225,2019-04-21 12:14:23,POS,7165.61,UPI,0
6708,4980,2020-09-13 05:00:39,Debit,11343.93,POS,0
6709,5623,2021-10-31 04:03:15,Debit,925.3,POS,0
6710,3384,2018-08-16 00:21:35,Debit,892.06,UPI,0
6711,2589,2018-08-24 22:08:15,ATM Withdrawal,2630.27,POS,0
6712,4466,2023-05-10 01:33:02,POS,4257.51,ATM,1
6713,1740,2021-11-18 17:55:03,ATM Withdrawal,8598.95,Online,0
6714,2884,2025-07-12 00:00:00,Debit,3864.47,UPI,0
6715,1872,2024-07-12 17:19:59,Debit,5117.0,Branch,0
6716,2130,2025-06-03 11:23:22,POS,11748.85,Online,0
6717,187,2019-03-26 16:59:15,ATM Withdrawal,7235.97,ATM,0
6718,3435,2020-11-28 00:00:00,ATM Withdrawal,3013.56,UPI,1
6719,783,2022-09-07 05:15:18,Debit,4757.07,ATM,0
6720,4837,2025-09-25 00:00:00,UPI,6150.16,Online,0
6721,1881,2018-04-19 12:22:44,Online Transfer,3826.75,Online,0
6722,6984,2020-11-15 18:25:22,Credit,2022.62,Branch,1
6723,4378,2018-04-14 11:00:00,UPI,924.2,ATM,0
6724,569,2022-01-16 02:35:06,Online Transfer,3503.87,UPI,0
6725,1513,2022-08-11 00:00:00,Debit,15458.35,Online,0
6726,884,2021-06-16 10:47:23,Credit,9018.05,Online,0
6727,5846,2023-01-05 19:33:54,UPI,4219.44,UPI,1
6728,2978,2022-08-13 21:45:46,UPI,8372.58,UPI,0
6729,4151,2021-01-01 12:01:00,Online Transfer,482.38,Online,0
6730,5589,2023-04-26 02:07:00,Online Transfer,14717.22,POS,0
6731,5171,2020-09-13 00:00:00,POS,3594.08,UPI,0
6732,5741,2023-05-11 09:26:02,Debit,762.89,ATM,0
6733,6354,2020-11-25 10:54:29,ATM Withdrawal,4813.09,UPI,0
6734,3513,2020-04-25 08:25:01,POS,2413.56,UPI,0
6735,2110,2021-08-22 22:00:12,UPI,8169.58,UPI,0
6736,4768,2019-01-06 20:04:28,POS,440.39,Branch,0
6737,1154,2022-06-19 20:45:17,ATM Withdrawal,6139.77,POS,0
6738,1460,2019-06-10 00:00:00,UPI,7501.97,POS,0
6739,670,2021-12-22 00:00:00,Debit,8282.71,Branch,0
6740,1371,2019-10-04 00:00:00,POS,6113.95,UPI,0
6741,5012,2024-07-07 15:42:14,Debit,2581.8,Online,0
6742,1633,2019-06-26 19:31:07,POS,211.09,Branch,0
6743,3911,2024-09-13 05:32:00,ATM Withdrawal,2021.93,UPI,0
6744,6036,2024-08-16 00:00:00,POS,7071.8,POS,1
6745,2293,2023-07-08 00:00:00,Online Transfer,14369.65,Online,0
6746,2609,2019-10-29 00:00:00,UPI,1229.6,UPI,0
6747,3422,2018-01-30 11:41:12,Debit,8154.88,Branch,0
6748,6520,2024-01-26 00:00:00,UPI,7735.36,Online,0
6749,508,2023-06-16 05:53:32,Credit,2346.89,POS,0
6750,1368,2022-05-20 00:00:00,Online Transfer,1352.85,ATM,0
6751,5147,2021-09-30 01:59:47,Credit,8699.95,ATM,0
6752,3060,2018-08-18 05:44:14,Debit,1640.14,Branch,0
6753,1995,2021-07-22 07:18:01,UPI,6505.48,UPI,0
6754,1386,2021-10-14 00:00:00,Debit,4871.96,POS,0
6755,1261,2018-08-23 06:16:00,POS,2142.03,ATM,0
6756,6229,2025-01-19 23:45:40,UPI,2985.44,POS,0
6757,6087,2025-03-07 06:40:17,ATM Withdrawal,10994.79,Branch,0
6758,6368,2025-06-08 00:38:16,Credit,344.7,UPI,0
6759,3476,2023-07-13 00:21:25,Online Transfer,3278.63,POS,0
6760,5406,2021-11-09 02:13:42,ATM Withdrawal,5896.6,ATM,0
6761,3851,2018-11-02 06:15:08,POS,3043.22,Branch,0
6762,657,2018-05-29 04:45:45,POS,10563.78,Online,0
6763,603,2020-07-17 23:44:02,Credit,7010.42,Branch,0
6764,3637,2020-04-08 00:00:00,POS,2690.63,Branch,0
6765,1025,2019-12-16 17:28:57,Debit,1442.13,ATM,0
6766,6702,2019-11-20 07:05:45,POS,2511.47,UPI,0
6767,3176,2021-01-24 18:16:06,ATM Withdrawal,1575.83,Branch,0
6768,1688,2021-01-30 00:21:23,UPI,6473.04,UPI,0
6769,1052,2022-09-15 04:03:24,POS,914.9,POS,0
6770,1178,2021-06-12 09:55:14,Credit,6233.86,Online,0
6771,1704,2023-07-12 06:10:49,POS,13749.47,ATM,0
6772,1401,2023-07-09 00:54:33,Online Transfer,9683.44,ATM,0
6773,362,2021-11-11 07:14:13,POS,4801.95,UPI,0
6774,4400,2022-12-23 00:25:29,Debit,1729.24,Online,0
6775,6576,2018-10-18 19:59:07,UPI,4442.79,Online,0
6776,3959,2023-01-01 08:13:12,Online Transfer,2129.66,UPI,0
6777,721,2023-06-24 18:12:29,Debit,2062.9,UPI,0
6778,5250,2024-10-26 08:14:00,Online Transfer,1227.04,Online,0
6779,6675,2021-05-26 11:15:22,ATM Withdrawal,5812.89,Branch,0
6780,3314,2018-04-25 00:00:00,POS,10136.29,POS,0
6781,6905,2022-06-24 15:42:32,Credit,3535.23,POS,0
6782,536,2025-06-22 00:00:00,POS,10842.67,UPI,0
6783,6742,2020-08-15 09:59:02,Credit,13245.99,Online,0
6784,4717,2018-08-05 08:30:43,Online Transfer,386.48,POS,0
6785,6899,2025-06-13 08:52:40,POS,1410.14,Online,0
6786,4275,2018-01-31 18:45:35,Credit,3874.99,Branch,1
6787,6352,2023-01-15 18:06:48,Debit,8025.58,ATM,0
6788,25,2019-04-25 00:00:00,ATM Withdrawal,7006.91,POS,1
6789,2481,2021-01-02 09:44:47,ATM Withdrawal,1074.48,Branch,0
6790,1797,2019-02-18 15:32:46,ATM Withdrawal,9159.93,ATM,0
6791,3894,2022-03-30 11:01:14,ATM Withdrawal,9830.52,UPI,0
6792,2363,2019-01-30 18:58:00,UPI,11742.97,Branch,0
6793,6549,2021-05-28 21:25:05,Online Transfer,4728.56,UPI,0
6794,5669,2025-10-06 15:32:59,UPI,1026.18,UPI,0
6795,6405,2022-08-27 18:53:07,UPI,2534.29,POS,0
6796,2240,2025-02-04 15:12:15,ATM Withdrawal,2957.87,Online,0
6797,4079,2018-01-14 10:38:27,Debit,3134.97,Branch,0
6798,4229,2020-01-23 00:00:00,Online Transfer,1055.11,ATM,0
6799,4236,2019-10-27 04:34:32,Credit,8285.82,POS,0
6800,2883,2025-04-28 14:14:23,Online Transfer,5224.23,POS,0
6801,3552,2018-11-16 09:00:00,UPI,3609.57,Online,0
6802,2003,2021-08-22 15:07:08,Debit,2971.76,POS,0
6803,2363,2023-01-23 12:10:14,Online Transfer,4338.7,UPI,0
6804,6033,2022-07-06 20:06:07,ATM Withdrawal,6161.27,POS,0
6805,5408,2018-10-30 05:19:55,POS,9022.85,Online,0
6806,4848,2019-12-24 23:46:51,POS,3690.67,Online,0
6807,4219,2024-12-23 00:00:00,POS,3990.99,POS,0
6808,4891,2020-11-19 19:31:56,UPI,1593.5,ATM,0
6809,416,2019-02-17 10:45:00,Debit,10178.31,ATM,0
6810,4598,2018-09-05 00:00:00,ATM Withdrawal,6301.43,Online,0
6811,3884,2020-06-11 10:44:00,Credit,3429.38,ATM,0
6812,4368,2018-07-18 19:55:42,UPI,2091.22,Branch,0
6813,6538,2018-01-30 07:55:27,POS,8628.85,POS,1
6814,6371,2023-06-02 17:06:19,Online Transfer,684.68,ATM,0
6815,6128,2024-09-26 19:11:33,UPI,4770.46,ATM,0
6816,6130,2021-10-16 22:52:27,ATM Withdrawal,835.51,POS,0
6817,1554,2021-10-23 07:06:17,ATM Withdrawal,11307.64,POS,1
6818,2820,2024-04-21 03:45:44,ATM Withdrawal,5197.91,UPI,1
6819,1817,2022-10-11 02:19:21,Online Transfer,2900.58,Online,0
6820,6983,2024-06-15 07:18:08,Debit,3258.87,ATM,0
6821,6963,2020-03-07 00:00:00,UPI,6028.42,ATM,0
6822,1655,2021-06-17 11:08:47,Credit,11115.78,UPI,0
6823,2531,2021-07-06 18:38:19,Credit,235.09,UPI,0
6824,4443,2018-08-30 17:51:34,POS,5531.52,UPI,0
6825,6635,2021-03-14 08:49:17,Online Transfer,3072.28,POS,0
6826,139,2020-10-16 13:51:57,UPI,175.68,POS,0
6827,1728,2023-05-05 10:25:52,Credit,6944.03,Branch,1
6828,4111,2018-03-18 02:30:39,Online Transfer,1243.77,Branch,0
6829,4062,2023-10-31 06:53:40,ATM Withdrawal,3343.95,Online,0
6830,5379,2018-06-07 03:52:05,Credit,5618.75,UPI,1
6831,3386,2022-09-27 14:03:03,Online Transfer,2335.17,POS,0
6832,601,2020-01-25 00:00:00,POS,2882.67,POS,0
6833,2238,2021-01-04 06:57:47,UPI,1396.56,ATM,0
6834,4366,2024-07-19 10:54:49,Debit,2590.5,Branch,0
6835,6534,2019-11-25 21:15:03,Online Transfer,1826.46,UPI,0
6836,2964,2024-05-29 05:57:17,ATM Withdrawal,5944.19,UPI,1
6837,6774,2018-08-29 12:25:45,Credit,9366.8,Online,0
6838,5529,2024-08-10 00:00:00,ATM Withdrawal,3124.32,Online,0
6839,2158,2024-09-24 04:06:54,UPI,12956.49,ATM,0
6840,5109,2018-12-26 18:53:24,UPI,1604.48,ATM,0
6841,1993,2019-05-31 06:50:51,UPI,661.5,Online,0
6842,2523,2019-07-09 13:27:15,Credit,1554.73,POS,0
6843,3765,2020-10-27 00:00:00,POS,7507.56,POS,0
6844,2388,2025-08-02 02:35:29,UPI,4627.98,Branch,0
6845,5194,2023-10-03 18:04:27,POS,4682.64,Branch,0
6846,3435,2023-06-16 06:59:55,ATM Withdrawal,3517.87,UPI,0
6847,5950,2022-05-22 00:30:00,Debit,3028.33,ATM,0
6848,5001,2025-03-05 16:12:56,Credit,3626.66,UPI,0
6849,1673,2019-01-06 09:07:08,Online Transfer,4218.03,Branch,1
6850,4764,2022-05-23 00:00:00,Credit,8630.72,POS,1
6851,6252,2018-05-29 00:00:00,POS,5167.08,POS,0
6852,2601,2020-11-27 03:19:07,Credit,11852.85,ATM,0
6853,2973,2024-05-24 00:00:00,Debit,3288.64,ATM,1
6854,3999,2024-03-04 02:05:03,Debit,5257.25,Branch,0
6855,5884,2019-01-18 06:06:44,ATM Withdrawal,2381.37,UPI,0
6856,3943,2024-01-17 20:28:29,Online Transfer,9914.71,UPI,1
6857,4502,2023-05-15 16:54:47,ATM Withdrawal,796.48,UPI,0
6858,2927,2024-02-06 05:05:06,POS,1891.18,Online,0
6859,6861,2021-12-10 01:02:45,Online Transfer,2033.87,Branch,0
6860,5609,2024-10-29 20:11:14,UPI,7108.08,POS,1
6861,6370,2018-02-15 03:02:19,UPI,5439.32,POS,0
6862,6035,2023-10-27 08:14:03,Debit,4114.41,Branch,0
6863,5084,2025-06-14 04:40:42,Credit,2017.03,ATM,0
6864,2223,2025-01-07 09:19:07,ATM Withdrawal,869.61,Branch,0
6865,1798,2018-12-05 05:19:26,UPI,6247.4,UPI,0
6866,265,2022-04-09 03:24:50,Online Transfer,1129.21,Branch,0
6867,744,2022-08-09 13:15:49,Credit,4021.34,Online,0
6868,4621,2022-04-08 00:00:00,ATM Withdrawal,5349.67,POS,0
6869,4243,2020-04-11 16:17:47,Credit,753.99,UPI,0
6870,4269,2023-01-05 23:03:37,ATM Withdrawal,9945.89,ATM,0
6871,3398,2019-12-13 02:57:07,Online Transfer,2486.04,UPI,1
6872,5091,2018-09-22 02:15:30,Online Transfer,17279.27,ATM,0
6873,3113,2020-08-21 04:06:54,POS,74.53,ATM,0
6874,2738,2025-03-27 00:00:00,Debit,4312.41,Branch,0
6875,4733,2023-05-03 17:07:53,ATM Withdrawal,5828.31,ATM,0
6876,4862,2018-04-14 00:00:00,Credit,6869.8,POS,0
6877,3770,2022-01-20 22:46:51,POS,3898.72,Branch,0
6878,1995,2022-01-15 11:39:35,Debit,3540.47,Branch,0
6879,2606,2020-07-02 04:06:28,POS,5472.61,POS,1
6880,2162,2018-06-22 15:11:46,POS,6944.68,Branch,0
6881,1576,2020-02-21 06:41:45,POS,4791.61,ATM,0
6882,5925,2020-02-12 00:00:00,ATM Withdrawal,2375.7,POS,0
6883,3163,2021-07-05 23:21:50,ATM Withdrawal,5863.55,Branch,0
6884,664,2022-04-01 00:00:00,Debit,4894.68,UPI,0
6885,4420,2021-11-21 06:39:11,Online Transfer,3247.35,Online,0
6886,3490,2023-01-31 00:00:00,ATM Withdrawal,9821.57,UPI,0
6887,6825,2024-08-12 10:43:17,POS,7555.49,Online,0
6888,171,2021-11-22 00:00:00,UPI,6900.0,ATM,0
6889,4411,2019-03-08 11:49:09,UPI,542.89,Branch,0
6890,6746,2022-07-31 00:00:00,Debit,5804.39,UPI,0
6891,5680,2021-01-10 21:10:10,Online Transfer,4712.74,Branch,0
6892,276,2018-01-12 00:00:00,POS,3305.86,ATM,0
6893,859,2025-01-16 12:45:56,ATM Withdrawal,560.57,POS,0
6894,3602,2021-01-04 00:00:00,Credit,7794.52,POS,0
6895,1934,2019-04-17 02:42:52,Debit,3528.64,POS,0
6896,1326,2021-11-10 01:51:17,Debit,4270.78,POS,0
6897,5642,2024-01-26 04:29:58,POS,4306.26,ATM,0
6898,2889,2023-06-29 16:26:29,Online Transfer,11229.26,Branch,0
6899,5966,2021-12-25 10:56:31,UPI,614.33,Branch,0
6900,6642,2020-11-06 00:00:00,Online Transfer,7842.82,ATM,0
6901,3782,2018-02-02 07:02:37,Online Transfer,5941.29,ATM,0
6902,4158,2021-02-17 19:35:47,ATM Withdrawal,1219.39,UPI,0
6903,5932,2019-12-31 18:19:42,Online Transfer,3999.58,Branch,0
6904,4361,2019-11-30 00:00:00,POS,1813.72,UPI,1
6905,1832,2020-12-14 02:09:35,Debit,5498.03,Online,0
6906,5472,2021-01-19 07:16:11,Debit,1554.61,Branch,0
6907,3036,2021-10-24 13:27:03,ATM Withdrawal,3274.07,Branch,0
6908,6650,2024-03-11 00:00:00,POS,2416.09,ATM,1
6909,2296,2022-02-10 22:08:55,UPI,4054.51,UPI,0
6910,4464,2019-05-03 00:00:00,Debit,10621.92,ATM,0
6911,2050,2024-03-14 00:00:00,ATM Withdrawal,9297.49,ATM,0
6912,4898,2019-11-20 17:43:10,Online Transfer,3147.45,Branch,0
6913,1999,2025-09-17 00:00:00,POS,1872.63,ATM,0
6914,3181,2022-09-30 17:45:31,Credit,5970.24,Branch,0
6915,2613,2025-05-08 00:00:00,Debit,2463.46,Branch,0
6916,6944,2021-05-21 00:00:00,Online Transfer,3140.41,Online,0
