loan_id,customer_id,loan_type,loan_amount,issue_date,loan_status,is_fraud
1065,4039,Home,474130.86,2024-06-15,Active,1
1066,4036,Home,89898.76,2020-04-14,Closed,0
1067,4025,Vehicle,710498.42,2024-01-08,Closed,0
1068,4021,Gold,554201.28,2020-07-11,Closed,0
1069,4017,Vehicle,476941.69,2017-03-01,Default,0
1070,4034,Vehicle,175699.99,2017-04-28,Closed,1
1071,4038,Gold,321445.16,2015-04-08,Closed,0
1072,4010,Vehicle,238451.72,2013-12-08,Closed,0
1073,4003,Personal,635376.77,2017-01-18,Active,0
1074,4029,Gold,616217.3,2021-01-20,Active,0
1075,4031,Gold,83359.53,2013-07-24,Closed,0
1076,4020,Vehicle,520746.25,2025-03-14,Default,0
1077,4015,Vehicle,743972.55,2015-06-30,Active,0
1078,4031,Home,309215.75,2021-12-27,Default,1
1079,4033,Home,1033855.51,2015-11-29,Active,0
1080,4026,Gold,514660.3,2014-09-14,Default,0
1081,4022,Gold,510675.13,2019-08-16,Default,0
1082,4027,Education,501643.76,2021-05-15,Default,0
1083,4040,Education,324877.68,2016-09-26,Active,0
1084,4016,Personal,232367.31,2016-11-18,Closed,0
1085,4014,Personal,281609.45,2017-10-21,Active,0
1086,2379,Business,135211.03,2016-09-10,Closed,0
1087,4003,Business,343694.36,2020-11-20,Active,0
1088,4004,Gold,504178.97,2019-05-22,Active,0
1089,4021,Home,507406.19,2017-07-02,Default,0
1090,4008,Home,437802.18,2014-11-22,Closed,0
1091,4008,Gold,451761.19,2013-12-20,Default,0
1092,4001,Gold,386613.21,2014-07-19,Closed,0
1093,4015,Business,972329.94,2015-08-22,Closed,0
1094,4022,Education,422271.73,2019-12-03,Default,0
1095,4030,Gold,139083.03,2019-12-26,Closed,0
1096,4026,Business,433506.68,2025-08-10,Active,0
1097,4026,Personal,238826.42,2014-01-17,Closed,0
1098,4020,Personal,298954.65,2022-07-21,Closed,0
1099,4011,Personal,1070681.51,2013-12-01,Default,0
1100,4027,Personal,587775.95,2023-05-04,Active,0
1101,4010,Education,126989.9,2022-08-13,Default,0
1102,4011,Gold,45.18,2020-03-04,Closed,0
1103,4023,Education,316464.37,2018-10-25,Default,0
1104,4031,Vehicle,479561.64,2016-01-10,Default,0
1105,4036,Personal,274122.58,2024-06-10,Default,0
1106,4029,Business,491987.46,2015-06-28,Closed,0
1107,4016,Business,887926.29,2020-07-18,Active,0
1108,4030,Vehicle,425221.8,2017-12-06,Closed,0
1109,4018,Home,214419.1,2013-10-30,Default,0
1110,4010,Personal,275140.25,2016-01-18,Active,0
1111,4026,Business,422513.09,2019-06-08,Closed,0
1112,4013,Education,354890.8,2024-04-26,Closed,0
1113,4014,Personal,95679.7,2015-06-25,Default,0
1114,4036,Education,535687.07,2017-10-31,Active,0
1115,4036,Home,363656.06,2015-10-23,Default,0
1116,4008,Business,658310.12,2016-10-12,Default,0
1117,4013,Business,563070.69,2015-04-30,Closed,0
1118,4002,Gold,399413.49,2022-10-13,Active,1
1119,4005,Home,161106.85,2020-06-01,Default,0
1120,4012,Gold,414283.15,2016-05-17,Active,0
1121,4039,Home,686186.24,2017-11-13,Active,0
1122,4006,Business,238057.04,2025-05-17,Closed,0
1123,4031,Business,313458.16,2018-02-08,Closed,0
1124,4025,Gold,648275.13,2025-08-05,Active,0
1125,4020,Home,659552.7,2022-03-23,Active,0
1126,4038,Personal,659399.97,2017-08-11,Default,0
1127,4002,Business,356608.93,2018-10-22,Closed,1
1128,4005,Home,716187.5,2024-02-19,Default,0
1129,4012,Personal,793953.47,2016-10-22,Closed,0
1130,4040,Vehicle,421787.91,2023-09-04,Closed,0
1131,4034,Personal,888937.44,2017-07-03,Closed,0
1132,4001,Personal,991.23,2020-12-25,Active,0
1133,4024,Vehicle,285749.56,2020-09-15,Active,0
1134,4015,Education,340051.56,2023-03-12,Closed,1
1135,4007,Home,517151.42,2017-09-16,Closed,0
1136,4018,Gold,281894.73,2019-04-10,Closed,0
1137,4001,Education,204868.38,2019-12-12,Closed,0
1138,4023,Home,892583.06,2024-08-08,Closed,0
1139,4039,Personal,511933.55,2022-08-31,Active,0
1140,4017,Business,333754.39,2018-07-15,Closed,0
1141,4004,Gold,840040.69,2016-07-18,Closed,1
1142,4019,Personal,286704.4,2018-09-01,Default,0
1143,4005,Personal,278954.69,2019-04-30,Default,0
1144,4020,Home,250709.76,2020-08-02,Closed,0
1145,4026,Gold,70.17,2015-04-18,Active,0
1146,4021,Gold,480250.01,2025-05-18,Active,0
1147,4020,Home,112646.53,2013-01-12,Closed,0
1148,4034,Education,295026.71,2025-08-09,Closed,0
1149,4032,Business,84075.95,2013-01-30,Active,0
1150,4010,Business,537297.74,2021-09-14,Default,0
1151,4040,Business,707596.51,2015-10-02,Active,0
1152,4029,Personal,440994.85,2023-04-28,Closed,0
1153,4004,Home,284541.74,2023-06-13,Active,0
1154,2256,Education,405897.56,2018-02-19,Closed,0
1155,4037,Vehicle,399314.73,2017-10-20,Closed,0
1156,4023,Gold,51624.75,2018-06-18,Active,0
1157,4029,Education,177353.82,2013-11-12,Active,0
1158,4036,Education,394870.83,2014-07-19,Closed,1
1159,4031,Home,678621.63,2016-04-06,Closed,0
1160,4039,Personal,398545.97,2020-01-26,Default,0
1161,4023,Education,123171.06,2015-06-25,Active,0
1162,4036,Education,538465.66,2021-07-31,Closed,0
1163,4027,Gold,166114.83,2021-09-25,Default,0
1164,4003,Gold,378095.2,2022-06-02,Default,1
1165,4030,Personal,517592.16,2021-12-23,Default,0
1166,4023,Vehicle,571449.18,2022-03-01,Active,1
1167,4012,Gold,283202.03,2020-03-11,Closed,1
1168,4018,Personal,179060.76,2015-03-03,Default,0
1169,4039,Home,491923.91,2025-09-11,Default,0
1170,4009,Personal,437158.89,2014-10-04,Default,0
1171,4034,Personal,723740.04,2020-09-07,Active,0
1172,4014,Vehicle,264359.05,2019-04-27,Default,0
1173,4023,Education,671882.82,2015-06-03,Active,0
1174,4040,Vehicle,4593.16,2024-12-09,Closed,0
1175,4007,Education,441689.4,2022-11-17,Active,0
1176,4020,Business,49547.23,2020-05-02,Closed,0
1177,986,Personal,552063.83,2023-11-06,Active,0
1178,4013,Personal,356375.19,2024-02-28,Closed,0
1179,4019,Gold,741767.52,2019-11-21,Closed,0
1180,4028,Business,661489.64,2021-11-21,Closed,0
1181,4016,Home,747381.47,2016-03-25,Default,0
1182,4011,Vehicle,851921.57,2013-12-15,Active,0
1183,4009,Home,184638.6,2017-12-29,Closed,0
1184,4036,Vehicle,662104.47,2014-08-21,Default,0
1185,4019,Business,336045.25,2020-08-24,Closed,0
1186,4002,Vehicle,389260.15,2013-07-20,Active,0
1187,4032,Gold,543140.37,2014-06-17,Closed,0
1188,4012,Education,287265.99,2013-07-16,Closed,0
1189,4001,Personal,586399.11,2013-03-28,Default,0
1190,4010,Personal,491257.64,2018-10-22,Active,0
1191,4006,Education,432274.14,2016-06-29,Closed,0
1192,4032,Vehicle,560610.75,2018-02-14,Closed,0
1193,4038,Personal,329583.64,2014-08-15,Active,0
1194,4002,Personal,767924.1,2020-03-31,Default,0
1195,4039,Education,629227.02,2014-02-10,Default,0
1196,4035,Business,190498.48,2023-10-03,Closed,0
1197,4024,Business,624262.31,2014-03-07,Default,0
1198,4032,Vehicle,348862.93,2020-06-19,Closed,0
1199,4023,Vehicle,184753.8,2020-06-25,Active,0
1200,4014,Education,249603.6,2015-05-21,Default,0
1201,4035,Vehicle,519982.99,2019-03-29,Default,0
1202,4014,Vehicle,163500.52,2021-09-01,Default,0
1203,4038,Vehicle,502050.32,2023-11-25,Closed,0
1204,4022,Education,371938.71,2023-07-21,Active,0
1205,4033,Gold,571107.02,2020-09-13,Closed,0
1206,4008,Business,500128.82,2014-07-08,Closed,0
1207,4022,Personal,84044.21,2015-12-16,Closed,0
1208,4022,Business,274191.46,2021-08-28,Closed,0
1209,4017,Personal,720333.77,2014-07-13,Closed,0
1210,4036,Gold,214870.87,2022-03-08,Active,0
1211,4026,Business,605606.42,2015-05-10,Default,0
1212,4008,Gold,101958.38,2018-04-18,Default,0
1213,4015,Gold,682009.26,2015-12-11,Active,0
1214,4040,Business,207860.52,2020-05-23,Closed,0
1215,4040,Personal,306294.39,2020-08-28,Closed,0
1216,4039,Gold,271821.45,2015-08-13,Active,0
1217,4030,Business,235193.83,2016-11-07,Closed,0
1218,4018,Home,590630.87,2014-08-01,Active,0
1219,4013,Home,210644.81,2022-12-25,Closed,0
1220,4028,Business,391328.51,2014-07-09,Default,0
1221,4034,Gold,455695.96,2014-04-19,Closed,0
1222,4038,Education,574193.79,2019-01-04,Closed,0
1223,4033,Education,921416.52,2021-01-13,Closed,1
1224,4024,Education,383479.87,2014-07-08,Default,0
1225,729,Education,744595.19,2018-08-05,Default,0
1226,4027,Home,446383.97,2016-02-11,Closed,0
1227,4025,Vehicle,600305.7,2022-08-15,Active,0
1228,4024,Home,133056.6,2024-11-19,Closed,1
1229,4014,Gold,18735.16,2015-02-26,Closed,0
1230,4009,Home,337102.35,2013-09-18,Default,0
1231,4003,Personal,507983.39,2019-07-17,Closed,0
1232,4036,Home,66421.35,2018-06-13,Closed,0
1233,4018,Personal,512517.84,2017-04-22,Closed,0
1234,4036,Home,600397.35,2024-05-12,Default,0
1235,4002,Home,402622.0,2022-05-08,Default,0
1236,4030,Vehicle,16153.74,2023-10-06,Active,0
1237,4036,Education,307575.61,2019-05-04,Default,1
1238,4024,Vehicle,339368.47,2023-11-14,Active,0
1239,4002,Education,179651.14,2020-06-02,Closed,0
1240,4029,Personal,638408.81,2020-03-12,Active,0
1241,4029,Education,269231.12,2025-07-02,Default,0
1242,4029,Education,1214350.46,2022-04-16,Closed,0
1243,4020,Personal,154874.99,2015-06-16,Active,0
1244,4007,Vehicle,600713.68,2025-05-09,Closed,0
1245,1667,Business,889799.94,2025-10-07,Closed,0
1246,2555,Business,505344.24,2023-07-31,Default,0
1247,4038,Business,789414.27,2014-11-27,Closed,1
1248,4024,Vehicle,337991.15,2016-08-30,Default,0
1249,4033,Home,434426.1,2021-12-30,Closed,0
1250,4031,Gold,352799.41,2023-12-25,Active,0
1251,4023,Vehicle,286197.68,2013-03-13,Closed,0
1252,4028,Vehicle,99671.71,2017-09-06,Active,0
1253,4040,Education,666692.03,2019-07-10,Active,0
1254,4009,Gold,720765.56,2023-03-05,Closed,0
1255,4036,Business,767270.55,2014-09-23,Default,0
1256,4037,Gold,484550.51,2025-01-26,Default,1
1257,4026,Education,424957.8,2015-01-10,Default,0
1258,4032,Vehicle,533171.94,2016-04-17,Closed,0
1259,4039,Business,479305.64,2017-10-10,Closed,0
1260,4037,Business,240665.83,2013-10-25,Default,0
1261,4011,Personal,342671.08,2014-07-09,Closed,0
1262,4031,Vehicle,385273.77,2015-06-16,Default,0
1263,4021,Gold,19587.7,2014-12-14,Active,0
1264,4028,Home,161650.85,2023-06-14,Closed,0
1265,4001,Business,152136.1,2023-05-29,Active,0
1266,4024,Home,422897.84,2013-10-09,Closed,0
1267,4036,Business,721478.85,2013-11-07,Closed,0
1268,4032,Gold,707268.09,2019-12-11,Closed,0
1269,4019,Business,546367.86,2016-04-25,Closed,0
1270,4006,Business,317279.21,2015-06-29,Default,0
1271,4025,Home,387724.88,2018-03-16,Closed,0
1272,4039,Business,424920.92,2022-12-12,Active,1
1273,4036,Personal,464303.36,2018-08-23,Active,0
1274,4010,Home,345178.2,2015-05-14,Closed,0
1275,4032,Home,41424.34,2024-03-24,Active,0
1276,4031,Home,572935.28,2014-03-31,Closed,0
1277,4033,Home,248894.99,2021-07-09,Closed,0
1278,4011,Gold,614950.47,2022-10-19,Closed,0
1279,4040,Vehicle,668721.85,2025-09-27,Closed,0
1280,4015,Home,546264.55,2017-01-23,Closed,0
1281,4023,Personal,402523.25,2024-07-19,Default,0
1282,4034,Personal,356001.92,2016-11-12,Active,0
1283,4030,Personal,412666.27,2022-07-03,Active,0
1284,4005,Education,405727.76,2017-10-26,Active,0
1285,4032,Education,473821.74,2018-05-20,Active,0
1286,4012,Education,546155.8,2024-09-11,Closed,0
1287,4021,Business,340696.96,2020-04-15,Active,0
1288,4025,Personal,322983.78,2015-08-10,Closed,0
1289,4036,Vehicle,370430.66,2013-04-09,Active,0
1290,4028,Home,451738.16,2024-06-26,Active,0
1291,4004,Home,90521.83,2017-11-15,Closed,0
1292,4004,Gold,133823.3,2016-09-20,Closed,0
1293,4027,Business,277078.5,2014-10-17,Default,0
1294,4034,Vehicle,331361.23,2022-11-22,Closed,0
1295,3638,Gold,325760.36,2017-11-29,Default,0
1296,4009,Business,582757.36,2016-12-16,Default,0
1297,4001,Vehicle,394034.54,2020-03-08,Active,0
1298,4012,Vehicle,359391.88,2017-01-06,Default,0
1299,4027,Personal,118751.24,2022-05-30,Default,0
1300,4014,Personal,18966.4,2021-02-05,Default,0
1301,4014,Personal,40942.79,2018-07-06,Default,0
1302,4022,Education,344941.66,2019-09-21,Default,1
1303,4010,Education,259665.2,2023-10-17,Closed,0
1304,4040,Personal,477666.03,2023-01-22,Default,0
1305,4014,Business,458664.35,2018-12-25,Active,0
1306,4038,Gold,192026.6,2020-12-02,Active,0
1307,4024,Home,231698.78,2017-07-27,Closed,1
1308,4026,Vehicle,372313.84,2019-01-17,Active,0
1309,4027,Home,625677.53,2018-08-12,Closed,0
1310,4003,Personal,85070.08,2022-03-01,Active,0
1311,4002,Home,327811.99,2019-02-08,Closed,0
1312,4009,Business,473424.2,2022-11-05,Default,0
1313,4030,Vehicle,540209.06,2015-03-06,Default,0
1314,4036,Personal,409257.38,2022-05-04,Default,0
1315,4029,Gold,176305.64,2018-12-17,Closed,0
1316,4025,Business,806109.31,2014-01-29,Closed,0
1317,4014,Education,204695.31,2015-05-02,Closed,0
1318,4024,Gold,184595.65,2018-08-06,Closed,0
1319,4001,Gold,526386.61,2021-04-25,Closed,0
1320,4003,Home,272995.67,2022-07-28,Active,0
1321,4002,Home,133452.15,2024-08-04,Closed,0
1322,4025,Business,215942.4,2020-12-04,Closed,1
1323,4023,Business,201336.98,2024-08-10,Closed,1
1324,4005,Vehicle,480846.77,2014-02-22,Closed,0
1325,4023,Vehicle,108610.32,2024-04-22,Closed,1
1326,4014,Education,119957.7,2019-02-23,Closed,0
1327,4027,Business,649815.89,2020-05-17,Default,0
1328,4020,Business,261884.37,2014-10-09,Active,0
1329,4001,Home,156950.47,2022-01-08,Default,0
1330,4036,Home,674052.79,2018-05-09,Active,0
1331,4026,Education,471088.69,2024-05-25,Default,0
1332,4007,Business,560381.95,2018-01-17,Default,0
1333,4007,Home,354622.82,2016-11-30,Closed,0
1334,4020,Personal,185290.75,2017-12-20,Active,0
1335,1831,Vehicle,633086.8,2025-01-31,Active,0
1336,4017,Education,459979.66,2021-12-07,Default,0
1337,4025,Home,128147.25,2016-03-07,Default,0
1338,4013,Personal,655.16,2025-08-23,Active,0
1339,4035,Home,166081.43,2019-08-27,Default,0
1340,4001,Home,303087.75,2016-03-09,Closed,0
1341,4030,Vehicle,130615.28,2017-01-30,Default,0
1342,4038,Education,242514.57,2022-09-13,Active,0
1343,4004,Personal,591587.6,2019-10-08,Default,0
1344,4022,Vehicle,569585.88,2020-04-12,Active,0
1345,4010,Business,199089.97,2020-01-09,Active,0
1346,4035,Vehicle,467420.0,2020-11-28,Default,0
1347,4003,Education,544071.43,2025-03-16,Closed,0
1348,4034,Vehicle,389579.05,2023-01-09,Closed,0
1349,4023,Home,165269.75,2017-03-25,Active,0
1350,4022,Personal,264078.77,2014-03-04,Closed,0
1351,4035,Gold,171247.97,2013-01-08,Default,0
1352,4010,Personal,204461.2,2013-07-09,Closed,1
1353,4024,Education,14338.61,2020-04-17,Default,0
1354,4031,Personal,488570.13,2020-09-29,Default,0
1355,4032,Home,96319.07,2020-03-16,Active,0
1356,4007,Business,33071.36,2015-01-15,Closed,0
1357,4028,Gold,498024.67,2021-10-21,Active,0
1358,4014,Home,769283.5,2021-05-26,Closed,0
1359,4006,Business,268304.74,2015-02-22,Default,1
1360,4008,Education,662307.24,2015-10-27,Closed,0
1361,4019,Business,234291.76,2018-10-27,Closed,0
1362,4040,Personal,515900.03,2023-08-26,Closed,0
1363,4010,Business,289847.16,2016-05-13,Active,0
1364,4029,Business,44194.6,2020-12-28,Active,0
1365,4025,Personal,251609.1,2015-04-11,Active,0
1366,4016,Education,386945.66,2014-10-15,Closed,0
1367,4037,Gold,583482.74,2015-04-30,Active,0
1368,4034,Education,81102.83,2019-02-26,Default,0
1369,4028,Gold,99511.05,2015-07-02,Active,0
1370,4008,Business,590122.68,2021-01-28,Default,0
1371,4038,Education,85221.4,2022-11-09,Active,0
1372,4029,Business,650513.13,2023-03-17,Closed,0
1373,4006,Vehicle,175039.63,2023-03-28,Closed,0
1374,4017,Business,489584.89,2018-10-28,Active,0
1375,4018,Business,73649.33,2024-09-19,Default,0
1376,4034,Education,259108.97,2021-02-24,Default,0
1377,4037,Gold,334337.31,2023-05-05,Active,0
1378,4039,Business,318640.46,2023-10-25,Default,0
1379,4030,Gold,851370.23,2018-01-10,Default,0
1380,4006,Business,622133.96,2024-01-05,Active,0
1381,4026,Business,615398.84,2025-08-12,Closed,0
1382,4031,Home,178400.45,2015-02-16,Active,0
1383,4013,Education,525735.47,2016-01-21,Closed,0
1384,4033,Education,579683.36,2022-04-25,Active,0
1385,4035,Home,69744.96,2022-01-24,Default,0
1386,4030,Personal,59825.98,2024-05-13,Default,0
1387,4003,Business,577397.8,2024-09-12,Default,0
1388,4002,Business,193241.53,2019-02-10,Default,0
1389,4016,Home,557939.64,2023-02-28,Closed,0
1390,4013,Gold,351799.57,2013-07-19,Closed,0
1391,4024,Vehicle,103662.3,2015-04-11,Default,0
1392,4037,Business,427901.54,2024-03-06,Closed,0
1393,4021,Personal,438283.14,2024-08-22,Closed,1
1394,4033,Business,408836.82,2014-04-26,Active,0
1395,4021,Education,272316.13,2018-03-06,Closed,0
1396,4030,Home,632568.81,2023-01-06,Default,0
1397,4021,Business,732105.96,2014-04-26,Closed,0
1398,4004,Gold,420749.45,2024-01-18,Active,0
1399,4015,Vehicle,310270.44,2017-02-12,Closed,0
1400,4011,Vehicle,444574.22,2021-10-11,Default,0
1401,4029,Home,431265.15,2021-12-23,Default,0
1402,4023,Gold,432769.4,2015-12-02,Closed,0
1403,4036,Personal,353470.05,2015-04-07,Closed,0
1404,4020,Vehicle,520320.15,2017-05-12,Default,0
1405,4003,Education,50143.92,2017-10-08,Active,0
1406,4039,Education,626751.24,2015-05-04,Active,0
1407,4032,Home,518953.93,2019-01-18,Closed,0
1408,4024,Vehicle,575052.52,2017-04-02,Active,0
1409,4026,Gold,267787.57,2013-09-05,Default,0
1410,4003,Business,329455.3,2015-06-01,Closed,0
1411,4016,Home,487162.05,2024-06-16,Active,0
1412,4037,Home,597914.02,2015-09-19,Closed,1
1413,4034,Education,286526.53,2024-08-05,Active,0
1414,4025,Gold,253859.07,2022-10-28,Closed,0
1415,4014,Gold,696691.66,2017-07-18,Active,0
1416,4032,Business,264515.42,2020-03-12,Default,0
1417,4010,Gold,153028.04,2018-07-19,Closed,0
1418,4001,Home,712294.89,2023-05-08,Default,1
1419,4010,Business,534737.16,2024-08-28,Closed,0
1420,4021,Business,460776.16,2019-10-19,Default,1
1421,4029,Personal,935763.3,2016-12-11,Closed,0
1422,4032,Vehicle,452159.18,2013-01-19,Closed,0
1423,4038,Education,544841.57,2024-12-28,Active,0
1424,4017,Vehicle,446043.02,2017-08-18,Closed,0
1425,4010,Personal,324263.59,2022-07-01,Active,0
1426,4006,Education,399070.44,2024-03-15,Default,0
1427,4012,Personal,561981.74,2022-08-26,Closed,0
1428,4012,Home,549316.85,2021-12-17,Default,0
1429,4002,Gold,343361.16,2019-04-19,Active,0
1430,4015,Gold,482769.51,2018-11-29,Closed,1
1431,4006,Vehicle,632955.11,2020-05-21,Closed,0
1432,4014,Education,76946.1,2024-09-04,Active,0
1433,4023,Home,351085.69,2024-02-27,Closed,0
1434,4039,Education,202972.62,2024-06-17,Closed,0
1435,4029,Personal,571888.49,2018-08-16,Closed,0
1436,4034,Education,642470.01,2013-06-11,Active,0
1437,4012,Business,262263.93,2017-04-10,Active,1
1438,3486,Personal,550671.1,2024-09-14,Default,0
1439,4018,Education,371813.93,2016-04-28,Closed,0
1440,4024,Business,414569.1,2017-10-20,Active,0
1441,4005,Education,693105.55,2023-02-25,Active,0
1442,4035,Gold,737445.65,2024-09-18,Active,0
1443,4038,Gold,14451.75,2019-09-17,Default,0
1444,4025,Education,504596.87,2021-09-11,Closed,0
1445,4019,Home,7414.65,2019-03-31,Active,0
1446,4001,Business,541358.9,2022-07-24,Closed,0
1447,4003,Gold,426061.12,2023-05-02,Active,0
1448,4008,Personal,433689.71,2021-04-13,Default,0
1449,4032,Vehicle,261374.3,2016-01-30,Active,0
1450,4032,Personal,292043.74,2013-10-06,Active,0
1451,4037,Business,379716.42,2023-11-24,Active,0
1452,4040,Gold,267218.86,2024-12-07,Active,0
1453,4012,Personal,88381.55,2025-01-23,Closed,0
1454,4030,Vehicle,80548.71,2023-05-17,Active,0
1455,4017,Personal,939106.13,2016-11-13,Active,0
1456,4017,Vehicle,411971.55,2025-04-18,Closed,0
1457,4014,Personal,561274.1,2016-01-18,Closed,0
1458,4014,Vehicle,515397.89,2022-03-29,Active,0
1459,4024,Vehicle,399888.94,2025-07-28,Active,0
1460,4023,Education,967155.36,2015-01-04,Default,0
1461,4005,Gold,339304.67,2018-01-29,Active,0
1462,4011,Gold,289369.26,2025-09-01,Active,0
1463,4019,Vehicle,382955.94,2017-08-26,Closed,0
1464,4006,Education,412810.76,2013-06-05,Closed,0
1465,4036,Business,513628.98,2014-07-08,Default,0
1466,4036,Gold,733368.74,2023-09-27,Active,0
1467,4002,Education,133130.61,2023-10-02,Default,0
1468,4027,Business,385688.75,2024-05-21,Active,0
1469,4038,Gold,625824.04,2020-12-07,Default,0
1470,4019,Personal,943251.97,2024-09-13,Active,0
1471,4034,Education,220256.77,2014-01-06,Active,0
1472,4027,Vehicle,255497.33,2013-05-28,Closed,0
1473,4036,Personal,276524.37,2019-12-19,Default,1
1474,4028,Education,322540.88,2020-09-14,Closed,0
1475,4037,Home,184950.67,2018-02-14,Default,0
1476,4037,Education,65606.95,2013-05-01,Active,0
1477,4028,Vehicle,30243.05,2019-07-11,Closed,0
1478,4005,Business,37538.65,2019-10-30,Active,0
1479,4027,Business,322865.84,2018-07-11,Active,0
1480,4031,Personal,374593.47,2016-09-28,Active,0
1481,4033,Home,338208.11,2013-10-09,Active,0
1482,4017,Personal,336370.42,2022-02-01,Closed,0
1483,4013,Personal,940257.55,2024-05-18,Closed,0
1484,4021,Education,812739.86,2014-03-22,Closed,0
1485,1772,Business,132524.88,2023-08-04,Default,0
1486,4012,Business,77438.7,2015-01-22,Closed,0
1487,4038,Home,364897.4,2018-06-11,Active,0
1488,4037,Business,504645.64,2023-04-06,Default,0
1489,4028,Vehicle,637989.56,2019-07-10,Default,0
1490,4008,Personal,465494.38,2013-12-21,Closed,0
1491,4010,Vehicle,78141.86,2015-03-10,Active,0
1492,4030,Education,75791.26,2025-06-27,Closed,0
1493,4037,Business,627858.43,2016-03-14,Default,0
1494,4024,Personal,503416.11,2022-10-03,Active,0
1495,4012,Business,371325.43,2013-06-07,Closed,0
1496,4030,Business,241140.64,2025-01-09,Active,0
1497,4009,Home,619532.05,2014-06-11,Default,0
1498,4015,Education,661302.54,2020-03-01,Active,1
1499,4004,Education,114752.4,2018-04-08,Closed,0
1500,4026,Gold,462746.71,2014-03-09,Active,0
1501,4030,Education,227814.38,2020-12-19,Default,0
1502,4035,Business,313155.69,2022-07-23,Default,0
1503,4029,Home,138239.2,2018-01-10,Active,0
1504,4031,Home,734848.62,2025-01-27,Default,0
1505,4025,Personal,591188.35,2017-08-23,Closed,0
1506,4028,Personal,494674.68,2018-11-26,Closed,0
1507,4027,Education,350914.2,2023-08-20,Active,0
1508,4037,Business,241527.53,2018-07-14,Active,0
1509,4033,Home,495653.53,2020-11-12,Active,0
1510,4034,Personal,22014.94,2014-09-05,Active,0
1511,4036,Gold,283488.77,2018-11-24,Default,0
1512,4016,Home,587272.08,2023-12-13,Active,0
1513,4036,Home,873492.78,2019-06-01,Default,0
1514,4028,Business,246941.94,2020-11-21,Default,0
1515,4011,Gold,74118.13,2020-10-11,Default,0
1516,4029,Personal,785774.33,2016-03-21,Closed,0
1517,4001,Home,351870.92,2017-03-25,Active,1
1518,4018,Business,877785.49,2016-08-09,Active,0
1519,4012,Gold,234304.69,2025-06-13,Active,0
1520,4033,Education,730995.7,2025-10-23,Closed,0
1521,4011,Vehicle,456108.63,2024-02-12,Active,0
1522,4028,Vehicle,163950.94,2020-06-11,Default,0
1523,4016,Gold,582621.54,2022-06-30,Closed,0
1524,4001,Home,912821.52,2016-07-13,Active,0
1525,4018,Personal,310875.42,2023-03-15,Closed,0
1526,4002,Home,487199.75,2023-09-19,Closed,0
1527,4040,Education,343069.29,2016-01-11,Closed,0
1528,4033,Personal,398896.46,2025-07-14,Closed,0
1529,4003,Home,47770.4,2020-04-16,Active,1
1530,4032,Business,339556.71,2016-08-06,Closed,0
1531,4017,Education,603632.11,2013-09-18,Active,0
1532,1150,Gold,250706.69,2018-01-01,Active,0
1533,4029,Education,191703.67,2018-10-14,Active,0
1534,4020,Education,628413.39,2025-01-25,Active,0
1535,4015,Business,250338.42,2020-04-17,Default,0
1536,4037,Business,41836.47,2016-10-01,Active,0
1537,4038,Gold,468636.29,2014-10-28,Default,0
1538,4007,Gold,228767.04,2022-07-16,Default,0
1539,4021,Personal,106182.83,2019-08-05,Closed,0
1540,4021,Vehicle,437571.73,2017-03-31,Default,0
1541,4009,Home,368970.31,2023-04-05,Closed,0
1542,4040,Business,291153.08,2014-10-19,Active,0
1543,4037,Home,525518.0,2020-03-02,Default,0
1544,4021,Education,747715.09,2024-12-16,Default,0
1545,4002,Vehicle,361535.44,2018-04-19,Active,0
1546,4035,Home,146965.74,2023-12-25,Default,0
1547,4027,Home,526501.02,2018-02-23,Default,0
1548,4005,Personal,275143.32,2021-02-03,Closed,0
1549,4016,Gold,521746.81,2022-05-10,Active,0
1550,4012,Vehicle,574117.8,2021-11-10,Default,0
1551,4003,Vehicle,300305.18,2022-09-14,Default,0
1552,4028,Vehicle,488696.12,2017-08-05,Default,1
1553,4021,Vehicle,564628.12,2022-05-02,Closed,0
1554,4025,Home,78219.85,2025-01-26,Default,0
1555,4003,Gold,147047.82,2017-05-17,Closed,0
1556,4004,Gold,750719.74,2023-10-28,Closed,0
1557,4018,Business,563702.77,2024-02-25,Default,0
1558,4005,Home,82045.25,2025-09-20,Default,0
1559,4003,Gold,216954.04,2016-05-24,Closed,0
1560,4026,Vehicle,197603.32,2020-11-12,Closed,0
1561,4008,Personal,267164.86,2015-02-21,Default,0
1562,4032,Vehicle,314402.73,2020-05-25,Closed,0
1563,4034,Home,518663.8,2015-01-11,Active,0
1564,4021,Gold,575053.17,2018-09-02,Closed,0
1565,4031,Gold,668613.61,2024-05-15,Closed,0
1566,4028,Personal,739188.18,2021-08-21,Closed,0
1567,4018,Vehicle,512027.63,2018-12-17,Default,0
1568,4022,Business,533537.14,2018-05-21,Default,0
1569,4022,Gold,291417.72,2013-02-04,Closed,0
1570,4011,Business,1357283.28,2020-04-14,Default,0
1571,4004,Vehicle,502930.0,2015-12-08,Closed,0
1572,4037,Vehicle,31482.45,2020-06-16,Active,0
1573,4020,Vehicle,297541.1,2025-09-27,Active,0
1574,4029,Business,543454.02,2014-06-29,Active,0
1575,4025,Business,149108.09,2014-05-02,Active,0
1576,4026,Education,430160.87,2025-05-26,Default,0
1577,4026,Gold,490917.72,2019-08-11,Active,1
