fraud_id,transaction_id,fraud_type,detection_method,report_date,resolution_status,loss_amount
788,10051,Account Takeover,Manual Review,18-03-2024,Investigating,20095.39
789,1859,Account Takeover,Customer Complaint,01-10-2019,Resolved,17256.58
790,10053,Identity Theft,Customer Complaint,"Jul 01, 2025", Closed,5163.59
791,10054,Identity hTeft,Manual Review,17-02-2021,Resolved,2860.62
792,1863,Card Cloning,Manual Review,22-10-2023,Investigating,17626.6
793,10056,Phishing,AI Alert,06-07-2020,Investigating,6975.98
794,10063,Identity Theft,AI Alert,21-03-2020,Resolved,3431.85
795,1872,Account Takeover,Manual Review,27-08-2024,Closed,16709.09
796,10070,Smishing,Customer Complaint,06-03-2024,Closed,2416.06
797,10072,Account Takeover,Manual Review,03-07-2024,Resolved,22625.69
798,10075,Smishing,Manual Review,19-01-2022,Closed,26756.65
799,1884,Phishing,Customer Complaint,30-01-2020,Investigating,12103.01
800,10079,Account Takeover,Customer Complaint,24-03-2024,Investigating,9567.97
801,10085,Chargeback Fraud,Customer Complaint,"Oct 18, 2024",Resolved,20292.72
802,10087,Identity Theft,Customer Complaint,10-06-2021,Investigating,3317.17
803,10092,Identity Theft,Customer Complaint,02-01-2019,Resolved,2311.38
804,1904,Phishing,Customer Complaint,07-05-2024,Closed,9034.7
805,1905,Account Takeover,Manual Review,20-01-2020,Investigating,"7,669.48"
806,10100,Vishing,AI Alert,12-07-2024,Resolved,7677.46
807,1913,Smishing,Manual Review,"May 26, 2021",Resolved,16824.07
808,1915,Smishing,AI Alert,24-02-2019,Closed,20919.13
809,12097,Chargeback Fraud,Customer Complaint,16-05-2021,Resolved,"15,502.88"
810,1919,Card Cloning,AI Alert,04-04-2024,Investigating,3839.16
811,1921,Vishing,Manual Review,11-02-2020,Investigating,9419.99
812,1925,Chargeback Fraud,Manual Review,09-06-2020,Investigating,11909.87
813,1926,Chargeback Fraud,AI Alert,04-08-2022,Resolved,12159.81
814,10119,Smishing,Customer Complaint,08-05-2023,Closed,20571.65
815,1932,Vishing,Manual Review,29-12-2020, Investigating,1639
816,10125,Account Takoever,Customer Complaint,07-11-2024,Resolved,14302.69
817,1936,Account Takeover,Customer Complaint,15-06-2022,Closed,2965.01
818,10129,Phishing,Manual Review,22-10-2022,Investigating,5050.7
819,1940,Card Cloning,Manual Review,"Aug 10, 2020",Closed,11969.92
820,10134,Phsihing,Manual Review,04-09-2021,Resolved,1667.91
821,1943,Vishing,AI Alert,28-02-2022,Closed,21422.54
822,10138,Account Takeover,AI Alert,22-12-2024,Closed,12991.66
823,1947,Vishing,AI Alert,07-01-2021,Closed,2867.6
824,1949,Identity Theft,Customer Complaint,"Oct 05, 2025",Closed,"15,853.50"
825,1951,Identity Theft,Customer Complaint,"May 18, 2023",Investigating,8612.13
826,1952,Smishing,AI Alert,25-08-2024,Resolved,10917.88
827,1953,Chargeback Fraud,Manual Review,06-02-2022,Closed,25349.76
828,1954,Smishing,AI Alert,05-05-2025,Closed,13822.71
829,10148,Chargeback Fraud,Manual Review,15-04-2020,Resolved,"8,669.92"
830,1956,Chargeback Fraud,AI Alert,21-05-2021,Closed,11067.88
831,10149,Card Cloning,Customer Complaint,30-07-2022,Investigating,11498.46
832,10156,Smishing,AI Alert,15-12-2022,Resolved,3582.07
833,10159,Identity Theft,Customer Complaint,17-06-2023,Investigating,12743.95
834,10160,Smishing,AI Alert,"Sep 14, 2019",Closed,4022.67
835,1970,Smishing,Customer Complaint,22-02-2023,Resolved,14364.14
836,1971,Phishing,Customer Complaint,25-02-2025,Closed,1294.65
837,1978,Account Takeover,Customer Complaint,23-05-2019,Resolved,5383.14
838,1982,Account Takeover,AI Alert,08-03-2024,Resolved,14089.18
839,10174,Smishing,AI Alert,03-12-2023,Resolved,1616.05
840,10177,Account Takeover,Customer Complaint,"Feb 03, 2025",Resolved,16496.91
841,10179,Card Cloning,Customer Complaint,05-02-2021,Closed,13061.58
842,1988,Phishing,AI Alert,10-04-2022,investigating,9635.36
843,1989,Vishing,AI Alert,08-01-2024,Closed,-7558.56
844,1993,Chargeback Fraud,Customer Complaint,05-05-2023,Closed,19493.18
845,10196,Smishing,AI Alert,15-08-2020,Resolved,7892.74
846,10197,Chargebac kFraud,Customer Complaint,26-05-2024,Resolved,14880.24
847,2007,Identity Theft,Customer Complaint,"Apr 24, 2019",Resolved,8569.05
848,10202,Identity Theft,Customer Complaint,26-06-2022,Resolved,-148.24
849,10204,Phishing,Manual Review,05-05-2024,Resolved,8832.8
850,10205,Chargeback Fraud,Manual Review,10-02-2021,Investigating,4368.89
851,2015,Phishing,Manual Review,"May 01, 2023",Resolved,3326.44
852,10213,Card Cloning,Customer Complaint,07-02-2023,Investigating,10759.14
853,10214,Vishing,Manual Review,29-03-2020,Closed,9359.39
854,2021,Chargebcak Fraud,AI Alert,08-03-2019,Resolved,10668.87
855,10220,Chargeback Fraud,Customer Complaint,26-08-2022,Closed,3664.68
856,10223,Identity Theft,Customer Complaint,26-08-2022,Investigating,11106.66
857,2032,Account Takeover,Manual Review,22-06-2025,Investigating,3933.23
858,10225,Chargeback Fraud,Manual Review,20-06-2023,Closed,6686.56
859,2034,Smishing,AI Alert,04-01-2021,Closed,8825.12
860,10228,Chargeback Fraud,AI Alert,04-09-2022,Closed,7464.64
861,10230,Identity Theft,Manual Review,07-10-2025,Closed,6368.53
862,2039,Vishing,Customer Complaint,"Aug 10, 2023",Closed,24507.43
863,2041,Phishing,Customer Complaint,16-09-2020,Closed,21581.44
864,2042,Account Takeover,Customer Complaint,18-08-2023,Closed,25831.98
865,2043,Card Cloning,AI Alert,11-03-2023,Closed,11976.11
866,2046,Chargeabck Fraud,Customer Complaint,19-12-2024,Closed,1638.45
867,10242,Smishing,Customer Complaint,12-03-2019,Closed,14342.97
868,10247,Phishing,Customer Complaint,10-06-2024,Closed,10379.59
869,10252,Iedntity Theft,Customer Complaint,19-06-2024,Investigating,27805.37
870,2063,Vishing,AI Alert,30-11-2019,Investigating,2492.09
871,2064,Smishing,Manual Review,14-02-2019,Resolved,7671.15
872,2066,Chargeback Fraud,Manual Review,28-04-2022,Resolved,21886.74
873,10262,Identity Theft,Customer Complaint,24-07-2019,Resolved,5952.72
874,10265,Chargeback Fraud,Manual Review,"Sep 06, 2020",Closed,9428.76
875,10266,Account Takeover,Manual Review,31-05-2020,Investigating,9545.94
876,2077,Smishing,AI Alert,19-03-2019,Closed,16401.55
877,10272,Smishing,Customer Complaint,27-04-2022, Closed,11114.03
878,10274,Vishing,Customer Complaint,03-01-2021,Resolved,36972.64
879,2082,Card Cloning,Manual Review,"Jan 24, 2020",Investigating,10653.09
880,2090,Vishing,Manual Review,13-03-2020,Resolved,4800.64
881,2101,Smishing,AI Alert,28-04-2019,Closed,3824.75
882,10303,Card Cloning,Customer Complaint,26-09-2020,Closed,18596.01
883,2114,Chargeback Fraud,AI Alert,"Mar 02, 2024",Resolved,1605.27
884,2117,Chargeback Fraud,Customer Complaint,09-05-2023,  Closed  ,13429.84
885,10317,Chargeback Fraud,Customer Complaint,21-06-2025,Closed,10512.84
886,2126,Identity Theft,Manual Review,13-10-2019,Resolved,13285.17
887,10319,Chargeback Fraud,AI Alert,12-11-2020,Closed,"8,364.75"
888,2130,Account Takeover,AI Alert,01-11-2025,Closed,12925.07
889,10328,Phishing,Customer Complaint,30-04-2024,Resolved,9365.1
890,10333,Card Cloning,Manual Review,31-12-2023,Closed,12401.86
891,2142,Card Cloning,AI Alert,15-12-2020,Investigating,11155.11
892,2144,Identity Theft,Customer Complaint,27-12-2020, Resolved,14289.17
893,10340,Smishing,Manual Review,"Feb 29, 2024",Resolved,13127.28
894,10348,Phishing,Manual Review,21-01-2019,Resolved,6363.06
895,2157,Vishing,Manual Review,05-12-2020,Closed,-7468.72
896,2160,Card Cloning,AI Alert,12-05-2023,Closed,1895.06
897,10354,Vishing,Manual Review,28-06-2019,Closed,5781.61
898,2163,Identity Theft,AI Alert,15-02-2024,Closed,16879.09
899,10358,Card Clonnig,AI Alert,"May 09, 2020",Closed,11607.11
900,2169,Smishing,AI Alert,03-06-2024,Closed,24632.25
901,2170,Phishing,AI Alert,02-12-2020,Investigating,16528.06
902,10367,Account Takeover,Customer Complaint,04-03-2024,Closed,2086.12
903,2176,Phishing,AI Alert,02-06-2024,Closed,15047.06
904,10368,Account Takeover,Customer Complaint,19-08-2021,Investigating,16938.09
905,2182,Phihsing,Manual Review,09-02-2023,Investigating,8357.15
906,2183,Simshing,AI Alert,06-10-2019,Resolved,8829.88
907,2184,Identity Theft,Manual Review,24-08-2025,Resolved,"9,951.17"
908,10375,Identity Theft,Manual Review,27-10-2024,Investigating,10560.97
909,10376,Vishing,AI Alert,17-12-2023,Closed,8627.85
910,2188,Identity Theft,Customer Complaint,15-11-2023,Investigating,7475.89
911,10383,Smishing,AI Alert,23-05-2019,Resolved,8609.59
912,2191,Card Cloning,AI Alert,19-08-2022,Investigating,20826.07
913,2193,Card Cloning,Customer Complaint,08-09-2022,Resolved,10337.83
914,10386,Account Takeover,Manual Review,19-11-2022,Closed,13278.87
915,2195,Smishing,AI Alert,24-12-2020,Resolved,"10,558.83"
916,2197,Phishing,AI Alert,24-06-2019,Investigating,19997.99
917,2198,Account Takeover,Manual Review,26-03-2025,Closed,258.52
918,10394,Phishing,AI Alert,23-08-2021,Resolved,14687.77
919,10395,Identity Theft,AI Alert,25-07-2019,Investigating,9418.09
920,10397,Phishing,Customer Complaint,"Nov 19, 2024",Resolved,11244.19
921,2206,Chargeback Fraud,Manual Review,02-12-2023,Closed,3931.81
922,10398,Phishing,AI Alert,30-01-2022,Investigating,29929.86
923,10403,Smishing,Customer Complaint,07-08-2023,Closed,16800.4
924,10404,Phihsing,Customer Complaint,16-01-2022,Resolved,24150.46
925,10411,Chargeback Fraud,Customer Complaint,20-06-2025,Resolved,1282.96
926,2220,Chargeback Fraud,AI Alert,13-07-2019,Investigating,36667.34
927,10414,Chargeback Fraud,AI Alert,21-11-2024,Closed,8597.76
928,2224,Identity Theft,Customer Complaint,08-10-2025,Closed,6686.21
929,2228,Smishing,Customer Complaint,02-06-2020,Investigating,8275.75
930,2234,Vishing,Customer Complaint,18-01-2024,Closed,5244.05
931,2236,Account Takeover,Customer Complaint,27-08-2022,Investigating,4592.73
932,2237,Account Takeover,Customer Complaint,19-02-2021,Closed,12921.8
933,2239,Phishing,Customer Complaint,"Jan 18, 2022",Resolved,11560.72
934,2242,Vishing,AI Alert,06-11-2019,Resolved,21132.39
935,10437,Account Taekover,Manual Review,26-03-2022,Investigating,4573.18
936,10438,Chargeback Fraud,Customer Complaint,04-06-2019,Investigating,26604.72
937,2247,Phishing,AI Alert,09-12-2024,Resolved,3044.63
938,2249,Chargeback Fraud,Customer Complaint,16-10-2019,Resolved,13993.04
939,10441,Account Takeover,Manual Review,08-05-2024,Investigating,4976.12
940,10446,Account Takeover,AI Alert,09-06-2025,Investigating,22370.88
941,10448,Smishign,Customer Complaint,22-10-2022,Resolved,5565.22
942,10449,Smishing,AI Alert,11-04-2025,Investigating,-14216.31
943,2262,Smishing,AI Alert,11-09-2021,Investigating,6749.14
944,12220,Vishing,AI Alert,23-06-2022,Closed,2357.87
945,2269,Chargeback Fraud,Manual Review,23-06-2024,Investigating,5732.53
946,10468,Vishing,Customer Complaint,10-12-2019,Investigating,12585.68
947,10470,Card Cloning,Manual Review,09-04-2024,Resolved,13625.51
948,10477,Account Takeover,Manual Review,16-10-2022,Investigating,7984.37
949,10478,Vishing,AI Alert,24-08-2020,Investigating,34518.28
950,2285,Chargeback Fraud,Manual Review,17-12-2020,Resolved,18267.19
951,2289,dIentity Theft,Customer Complaint,10-02-2024,Resolved,20518.42
952,2293,Identity Theft,AI Alert,07-12-2022,Closed,2707.55
953,10487,Vishing,AI Alert,30-10-2020,Resolved,1926.21
954,2300,Phishing,Customer Complaint,27-04-2024,Investigating,3226.32
955,10492,Phishing,Customer Complaint,08-12-2022,Investigating,11765.6
956,2302,Identity Theft,AI Alert,19-02-2024,Resolved,24925.82
957,10493,Vishing,Manual Review,30-10-2023,Investigating,1597.31
958,2307,Phishing,AI Alert,10-09-2023,Investigating,19356.71
959,10503,Account Takeover,Manual Review,08-09-2019,Investigating,16847.67
960,2311,Phishing,Manual Review,21-08-2024,  Resolved  ,19229.34
961,10504,Phishing,Manual Review,"Aug 11, 2025",INVESTIGATING,17938.41
962,10506,Smishing,Customer Complaint,14-01-2019,Closed,"2,356.90"
963,2318,Smishnig,Manual Review,29-04-2024,Investigating,"2,130.99"
964,12228,Account Takeover,Customer Complaint,10-12-2019,Investigating,1578.51
965,2321,Identity Theft,Customer Complaint,15-11-2019,Investigating,484.69
966,10515,Phishing,AI Alert,01-05-2020,Closed,9295.95
967,10516,Identity Theft,Manual Review,26-01-2019,Investigating,4514.15
968,10520,Identity Theft,Manual Review,02-07-2019,Investigating,12615.43
969,10522,Card Cloning,AI Alert,"Jan 08, 2022",Investigating,8383.02
970,10525,Identity Theft,Manual Review,13-05-2023, Investigating,27079.32
971,2334,Phishing,AI Alert,"Dec 03, 2022",Closed,259.06
972,10527,Smishing,AI Alert,29-04-2025,Closed,5662.05
973,10528,Phishing,Manual Review,09-06-2020,Resolved,4142.48
974,12129,Card Cloning,AI Alert,04-01-2019,Investigating,3909.55
975,2339,Identiyt Theft,AI Alert,24-09-2022,Closed,17986.17
976,10531,Account Takeover,AI Alert,25-08-2019,Resolved,6605.19
977,10533,Identity Theft,AI Alert,27-02-2024,Closed,13298.62
978,2340,Vishing,Manual Review,30-09-2023,Closed,14012.05
979,2343,Chargeback Fraud,AI Alert,18-05-2019,Resolved,"20,661.73"
980,2344,Account Takeover,Manual Review,"Oct 17, 2019",Resolved,9392.8
981,10537,Vishing,AI Alert,21-07-2023,Closed,"18,279.48"
982,10538,Phishing,Customer Complaint,12-07-2019,Resolved,6437.29
983,12148,Account Takeover,Manual Review,28-03-2019,Closed,19499.63
984,10541,Phishing,Manual Review,09-01-2021,Resolved,7579.41
985,2351,Account Takeover,Customer Complaint,19-11-2024,Investigating,9673.54
986,2354,Vishing,Manual Review,16-10-2020,Resolved,25169.08
987,2356,Identity Theft,Customer Complaint,18-11-2021,Resolved,973.86
988,2360,Chargeback Fraud,Manual Review,12-05-2022, Resolved,13702.8
989,2361,Smishing,Manual Review,12-08-2024,Investigating,4513.25
990,2365,Vishing,Manual Review,08-02-2023,CLOSED,28455.29
991,10560,Smishing,AI Alert,26-07-2022,Investigating,5461.28
992,2369,Chargeback Fraud,Manual Review,04-01-2024,Resolved,2850.85
993,2371,Account Takeover,Customer Complaint,13-06-2021,  Closed  ,30696.92
994,2373,Account Takeover,Manual Review,15-08-2019,Resolved,9907.14
995,2376,Account Takeover,Manual Review,27-12-2022,Closed,2143.95
996,2388,Card Cloning,Customer Complaint,04-02-2024,Investigating,2082.68
997,10589,Card Cloning,AI Alert,14-09-2020,Investigating,6977.55
998,10591,Identity Theft,Manual Review,30-04-2025,Resolved,2645.42
999,2402,Identity Theft,Customer Complaint,05-04-2025,Investigating,"9,255.69"
1000,10595,Card Cloning,Manual Review,04-09-2025,Resolved,15020.33
1001,12113,Chargeback Fraud,Manual Review,21-04-2024,Closed,21788.99
1002,2407,Card Cloning,Customer Complaint,10-01-2020,Resolved,"-9,271.70"
1003,2410,Account Takeover,Customer Complaint,14-09-2022, Closed,21869.27
1004,10603,Identity Thetf,Manual Review,16-02-2020,Investigating,12018.34
1005,12062,Chargeback Fraud,Manual Review,24-02-2024,CLOSED,4864.02
1006,10607,Identity Theft,AI Alert,06-10-2020,Closed,22806.38
1007,10611,Smishing,AI Alert,09-07-2020,Resolved,12573.43
1008,10612,Chargeback Fraud,AI Alert,"Oct 05, 2025",Investigating,6546.98
1009,10619,Crad Cloning,Manual Review,11-10-2019, Investigating,2766.28
1010,2437,Smishing,AI Alert,08-01-2023,Resolved,-10822.47
1011,10630,Vishing,AI Alert,"Apr 07, 2025",Resolved,13151.8
1012,10632,Phishing,Manual Review,15-06-2024,Closed,3822.04
1013,2441,Smishing,AI Alert,29-11-2020,Investigating,3324.36
1014,10636,Vishing,AI Alert,01-08-2023,Investigating,13224.08
1015,10637,Chargeback Fraud,Manual Review,07-09-2025,Resolved,2812.39
1016,10639,Smishing,AI Alert,05-11-2024,Resolved,1748.18
1017,2452,Identity Theft,Customer Complaint,28-04-2024, Investigating,"7,718.39"
1018,12203,Identity Theft,AI Alert,03-04-2020,  Resolved  ,976.75
1019,10650,Account Takeover,Manual Review,15-10-2025,Investigating,17347.08
1020,2463,Phishing,AI Alert,24-04-2024,Investigating,"6,984.88"
1021,12212,Chargeback Fraud,Manual Review,"Mar 14, 2025",Resolved,15270.27
1022,2466,Smishing,Customer Complaint,12-03-2021,Resolved,12713.65
1023,12046,Identity Theft,AI Alert,30-10-2019,Investigating,24156.82
1024,2468,Phishing,Customer Complaint,09-12-2019,Investigating,11886.81
1025,10660,Identity Theft,AI Alert,08-01-2021,Investigating,9202.09
1026,10663,Account Takeover,AI Alert,13-05-2020,Closed,1254.73
1027,2474,Account Takeover,AI Alert,04-02-2024,Closed,986.19
1028,2476,Vishing,Customer Complaint,06-04-2024,Resolved,6175.69
1029,2478,Identity Theft,Manual Review,09-01-2021,Investigating,13184.78
1030,10670,Phishing,AI Alert,29-08-2019,Investigating,12409.49
1031,10673,Vishing,AI Alert,13-09-2020,Resolved,13031.83
1032,2482,Account Takeover,AI Alert,07-10-2024,Closed,1235.65
1033,10675,Identity Theft,Manual Review,27-08-2023,Closed,18368.19
1034,10676,Vishing,AI Alert,18-04-2025,Investigating,10196.62
1035,2483,Vihsing,AI Alert,28-01-2019,Resolved,10892.29
1036,10682,Chargeback Fraud,AI Alert,22-02-2019,Resolved,5395.19
1037,10683,Identity Theft,AI Alert,27-09-2024,Investigating,6191.32
1038,2502,Phishing,Manual Review,20-04-2019,Investigating,11726.93
1039,10702,Vishing,Customer Complaint,21-04-2022,Investigating ,15480.25
1040,10703,Vishing,Customer Complaint,07-12-2024,Resolved,9797.53
1041,2513,Account Takeover,AI Alert,19-10-2019,Resolved,478.75
1042,10710,Simshing,Manual Review,26-02-2022,Investigating,28422.08
1043,2519,Chargeback Fraud,Customer Complaint,26-07-2024,Investigating,8907.53
1044,10713,Account Takeover,Customer Complaint,26-08-2023,Closed,14662.55
1045,2521,Vishing,Customer Complaint,16-11-2022,Investigating,"15,553.56"
1046,10715,Phishing,Manual Review,21-01-2024,Investigating,11898.84
1047,10719,Phishing,Manual Review,13-12-2021,Closed,"5,835.54"
1048,2527,Phishing,Customer Complaint,04-06-2020,Resolved,6208.8
1049,12123,Identity Theft,Manual Review,03-05-2024,Investigating,13016.19
1050,10724,Phishing,AI Alert,20-04-2025,Investigating,22318.47
1051,10729,Identity Theft,Manual Review,20-03-2020,Resolved,1423.47
1052,2538,Chargeback Fraud,Manual Review,21-03-2025,Investigating,11759.17
1053,2541,Card Cloning,Customer Complaint,28-06-2023,Closed,802.09
1054,2544,Phishing,Customer Complaint,15-12-2024,Investigating,11155.31
1055,2545,Acconut Takeover,Customer Complaint,19-11-2020,Closed,7857.58
1056,2546,Chargeback Fraud,AI Alert,14-04-2021,closed,1304.68
1057,2548,Vishing,Manual Review,28-10-2019,Investigating,5135.21
1058,10740,Account Takeovre,Manual Review,06-12-2019,Resolved,12104.57
1059,10745,Card Cloning,Customer Complaint,30-03-2024,Investigating,8614.27
1060,2554,Identity Theft,AI Alert,06-05-2021,Resolved,16982.75
1061,10751,Phishing,Manual Review,07-01-2021,Closed,3406.81
1062,10753,Identity Theft,Customer Complaint,13-09-2020,Investigating,7841.78
1063,10754,Vishing,Manual Review,13-01-2025,Investigating,18531.69
1064,2562,Chargeback Fraud,Manual Review,03-11-2021, Closed,13596.36
1065,10756,Chargeback Fraud,Manual Review,05-05-2019,Closed,6191.4
1066,10757,Vishing,AI Alert,25-08-2022,Closed,2339.04
1067,10758,Chargeback Fraud,AI Alert,09-12-2020,Resolved,11159.32
1068,10761,Vishing,Customer Complaint,02-07-2021,Investigating,7700.56
1069,2570,Vishing,Customer Complaint,"Apr 28, 2021",Resolved,18936.89
1070,10763,Simshing,Manual Review,"Mar 13, 2020",Investigating,8674.56
1071,10765,Phishing,Customer Complaint,03-01-2025,Investigating,12736.28
1072,10766,Account Takeover,Manual Review,12-10-2025,Investigating,4354.93
1073,10769,Visihng,Customer Complaint,07-09-2019,Investigating,14487.53
1074,2579,Card Cloning,Customer Complaint,12-12-2021,Resolved,10287.34
1075,2580,Card Cloning,Manual Review,13-02-2025,Closed,20822.38
1076,2582,Identity Theft,AI Alert,12-12-2022,Closed,7376.14
1077,2583,Smishign,AI Alert,19-10-2025,  Investigating  ,28841.9
1078,2584,Card Cloning,Manual Review,"Sep 04, 2024",Closed,206.66
1079,10774,Vishing,Customer Complaint,31-07-2025,Closed,10222.5
1080,2587,Smishing,Customer Complaint,29-01-2025,Investigating,10675.47
1081,2588,Smishing,Manual Review,13-05-2023,Closed,24982.24
1082,10780,Smishing,Manual Review,20-09-2019,Investigating,"3,389.10"
1083,2590,Phishing,AI Alert,06-09-2022,Investigating,-30703.89
1084,2592,Phisihng,Manual Review,27-09-2021,Closed,5745.71
1085,2593,Vishing,Customer Complaint,"Dec 30, 2024",Investigating,26750.07
1086,10784,Vishing,Manual Review,"Mar 04, 2022",Resolved,9925.45
1087,10787,Card Cloning,AI Alert,28-06-2024,Resolved,4392.19
1088,10791,Identity Theft,Customer Complaint,07-11-2022,Investigating,11119.84
1089,10792,Chargeback Fraud,AI Alert,27-06-2022,Investigating,6691.38
1090,2601,Card Colning,AI Alert,31-10-2021,Resolved,4923.11
1091,2602,Phishing,AI Alert,29-10-2022,Closed,2288
1092,10796,Account Takeover,Manual Review,07-03-2023,Investigating,8286.95
1093,2607,Card Cloning,Manual Review,15-11-2020,Investigating,"6,428.92"
1094,10806,Card Cloning,AI Alert,28-03-2019,Closed,18663.87
1095,2617,Smishing,Manual Review,19-03-2025,Investigating,533.33
1096,2618,Vishing,Customer Complaint,"Jan 17, 2022",Investigating,4134.59
1097,10814,Card Cloning,AI Alert,05-05-2024,Resolved,"9,036.92"
1098,2622,Account Takeover,AI Alert,19-12-2021,Closed,2195.98
1099,2626,Account Takeover,Customer Complaint,30-03-2022,Resolved,7543.66
1100,10819,Identity Theft,Manual Review,"Apr 14, 2024",Investigating,4123.48
1101,10820,Identity Theft,Manual Review,11-02-2020,Resolved,13428.35
1102,2629,Chargeback Fraud,Manual Review,31-12-2020,Investigating,4263.06
1103,10825,Phisihng,Customer Complaint,04-03-2019,Investigating,14679.34
1104,10831,Account Takeover,Manual Review,12-07-2024, Closed,143.72
1105,10832,Smishing,Customer Complaint,"Sep 06, 2019",Closed,24880.76
1106,10833,Identity Theft,AI Alert,04-06-2022,Investigating,16381.92
1107,2641,Vishing,Manual Review,26-11-2021,Resolved,10531.74
1108,2642,Smishing,Customer Complaint,03-01-2020,Investigating,"8,195.64"
1109,2643,Vishing,Manual Review,17-07-2022,Closed,8800.01
1110,10842,Chargeback Fraud,AI Alert,21-06-2023,Investigating,18697.19
1111,10843,Phishing,AI Alert,19-11-2019,Resolved,23501.74
1112,2658,Vishing,Customer Complaint,07-01-2020,INVESTIGATING,8246.46
1113,10853,Smishing,AI Alert,"May 01, 2025",Investigating,19695.95
1114,2662,Identity Theft,Customer Complaint,31-05-2019, Closed,7018.35
1115,2663,Account Takeover,Manual Review,30-08-2024,Resolved,29717.17
1116,10854,Card Cloning,Customer Complaint,24-05-2024,Resolved,3422.24
1117,10860,Card Cloning,Customer Complaint,03-04-2020,Investigating,6522.01
1118,10869,Smishing,AI Alert,24-03-2024,Closed,9151.88
1119,2678,Vishing,AI Alert,28-11-2020,Investigating,13068.28
1120,10872,Vishing,Customer Complaint,16-08-2023,Closed,6564.03
1121,2680,Smishing,AI Alert,01-01-2022,Resolved,11934.29
1122,2683,Phishing,Manual Review,01-10-2024,Closed,20666.98
1123,10876,Account Takeover,AI Alert,28-08-2023,Resolved,1701.41
1124,2685,Identity Theft,Customer Complaint,"Jun 09, 2025",Resolved,8768.48
1125,10881,Card Cloning,AI Alert,"Nov 13, 2023",Investigating,2729.38
1126,2692,Smishing,Customer Complaint,21-01-2021,Resolved,14751.79
1127,10884,Card Cloning,Customer Complaint,21-06-2023,Closed,18898.54
1128,10892,Smishing,Manual Review,01-12-2021,Closed,16183.09
1129,2704,Card Cloning,AI Alert,"Feb 16, 2022",Closed,11904.1
1130,10898,Phishing,AI Alert,08-04-2024,Closed,6007.95
1131,2716,Phishing,Manual Review,10-01-2024,Investigating,"2,561.12"
1132,10909,Identity Theft,Manual Review,19-02-2022,Resolved,11121.21
1133,10912,Card Cloning,Customer Complaint,17-01-2020,Resolved,20362.74
1134,2732,Chargeback Fraud,Manual Review,16-11-2021,Closed,12523.41
1135,2738,Vishing,Manual Review,10-05-2021,Resolved,973.9
1136,2740,Phishing,AI Alert,13-01-2020,Resolved,9817.3
1137,2742,Smishing,Customer Complaint,"Feb 27, 2021",Closed,22241.56
1138,2744,Identity Theft,Customer Complaint,10-12-2023,Resolved,6482.07
1139,2745,Smishign,Customer Complaint,22-04-2023,Investigating,1673.95
1140,2746,Phishing,Customer Complaint,25-09-2023,Closed,7236.9
1141,10939,Card Cloning,AI Alert,18-09-2023,Investigating,26850.26
1142,12092,Phishing,Customer Complaint,23-04-2020,Resolved,20692.33
1143,2753,Smishing,AI Alert,13-01-2024,Investigating,6722.13
1144,10945,Vishing,Customer Complaint,05-01-2022,Closed,22862.85
1145,10947,Chargeback Fraud,AI Alert,25-01-2020,Resolved,2125.12
1146,10949,Card Cloning,AI Alert,15-11-2019,Resolved,21311.97
1147,10950,Chargeback Fraud,Manual Review,01-11-2025,Closed,"24,762.40"
1148,2760,Smishing,Manual Review,"Sep 02, 2025",Closed,6274.82
1149,2762,Vishing,Manual Review,05-10-2023,Resolved,5577.72
1150,10958,Account Takeover,Customer Complaint,07-02-2021,Investigating,17036.88
1151,10959,Phishing,Customer Complaint,30-08-2020,Investigating,11041.37
1152,10960,Card Cloning,Manual Review,30-03-2024,Resolved,21774.99
1153,2768,Card Cloning,Customer Complaint,01-09-2022,Closed,4814.72
1154,12089,Account Takeover,Manual Review,11-01-2022,Investigating,7852.36
1155,10969,Account Takeover,Customer Complaint,09-07-2020,Investigating,21678.04
1156,10971,Identity Theft,Manual Review,04-02-2025,Closed,1819.75
1157,2781,Account Takeover,Customer Complaint,10-01-2019,Investigating,30338.89
1158,10974,Vishing,Customer Complaint,15-12-2024,Investigating,8467.87
1159,2783,Card Cloning,AI Alert,06-08-2019,Investigating,7055.06
1160,10976,iVshing,AI Alert,09-11-2020,Resolved,1185.31
1161,2788,Smishing,Customer Complaint,15-06-2020,Resolved,2172.21
1162,2791,Phishing,AI Alert,19-01-2020,Closed,2469.75
1163,10985,Identity Theft,Manual Review,02-11-2024,Resolved,2419.05
1164,2794,Smishing,Manual Review,20-01-2020,Closed,-1502.37
1165,10988,Card Cloning,Customer Complaint,16-06-2020,Resolved,3835.29
1166,2802,Phishing,Manual Review,01-11-2025,Resolved,7868.81
1167,10995,Identity Theft,Customer Complaint,"Jul 28, 2021",Closed,3775.24
1168,2807,Phishing,Customer Complaint,14-11-2022,Closed,945.12
1169,2808,Smishing,Customer Complaint,02-12-2020,Resolved,3751.52
1170,11002,Chargebac kFraud,Manual Review,12-08-2020,Investigating,24800.74
1171,2810,Chargeback Fraud,Manual Review,06-03-2025,Investigating,12912.4
1172,2814,Identity Theft,AI Alert,28-07-2019,RESOLVED,2447.5
1173,12096,Account Takeovre,Customer Complaint,15-09-2023,Closed,14580.68
1174,2817,Vishing,Customer Complaint,29-01-2021,Closed,6176.34
